Item 1,Item 2,Item 3,Metric,Price
"Low-Fat Chicken Noodle Soup, Bread Bowl","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half","Vegetarian Creamy Tomato Soup, Bread Bowl",6.61079,17.169999999999998
"The Italian on Artisan Ciabatta, Whole","Turkey Sandwich on Whole Grain, Half","Vegetarian Creamy Tomato Soup, Bread Bowl",6.61399,14.57
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",Black Pepper Focaccia Loaf,"Bacon Mac & Cheese, Bread Bowl",6.6141,16.770000000000003
"Roasted Turkey & Avocado BLT on Country Rustic, Whole","Broccoli Cheddar Soup, Bread Bowl","Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat",6.61428,15.129999999999999
"Baja Mac & Cheese, Large",Pumpkin Muffin,French Toast Bagel,6.615,11.52
"Low-Fat Chicken Noodle Soup, Bread Bowl",Asiago Cheese Focaccia Loaf,"Baja Mac & Cheese, Large",6.61545,17.770000000000003
"Baja Mac & Cheese, Large","Low-Fat Chicken Noodle Soup, Bread Bowl",Classic White Loaf,6.62006,17.87
Everything Bagel,"BBQ Chicken Mac & Cheese, Bread Bowl",Pecan Braid,6.62242,9.73
"BBQ Chicken Mac & Cheese, Bread Bowl","Frontega Chicken Panini on Sea Salt Focaccia, Half",Chocolate Chip Bagel,6.62464,13.02
Sprouted Grain Bagel Flat,Cobblestone,"Baja Mac & Cheese, Bread Bowl",6.62498,9.73
"Napa Almond Chicken Salad Sandwich on Country Rustic, Whole","BBQ Chicken Mac & Cheese, Bread Bowl",Cranberry Walnut Miche Loaf,6.62598,15.37
"Baja Mac & Cheese, Large",Sourdough Bread Bowl,"Modern Greek Salad with Quinoa, Half",6.63059,14.57
Cinnamon Swirl & Raisin Bagel,"Mac & Cheese, Bread Bowl",Orange Scone,6.63142,9.92
Cobblestone,"Bacon Mac & Cheese, Bread Bowl","Mediterranean Veggie Sandwich on Tomato Basil, Half",6.63325,13.370000000000001
"Mediterranean Veggie Sandwich on Tomato Basil, Whole","Southwest Chile Lime Ranch Salad with Chicken, Whole","Baked Potato Soup, Bread Bowl",6.64327,16.669999999999998
Frozen Caramel,"Mac & Cheese, Bread Bowl",Sesame Bagel,6.64344,11.830000000000002
Sourdough Bread Bowl,"Mac & Cheese, Bread Bowl",Cinnamon Raisin Swirl Loaf,6.64707,12.670000000000002
Kids Bistro French Onion Soup,Pumpkin Muffin,"BBQ Chicken Mac & Cheese, Bread Bowl",6.64716,12.47
"New England Clam Chowder, Bread Bowl","Southwest Chile Lime Ranch Salad with Chicken, Whole",Plain Bagel,6.65289,11.330000000000002
"Cream of Chicken & Wild Rice Soup, Bread Bowl",Soba Noodle Bowl with Edamame Blend,"BBQ Chicken Flatbread, 2 Flatbreads",6.65295,18.47
Black Pepper Focaccia Loaf,"Bacon Mac & Cheese, Bread Bowl","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",6.65821,16.27
"Bistro French Onion Soup, Bread Bowl",Kitchen Sink Cookie,Steel Cut Oatmeal with Strawberries & Pecans,6.65836,11.97
Sprouted Grain Bagel Flat,Orange Scone,"Bacon Mac & Cheese, Bread Bowl",6.65945,9.629999999999999
"BBQ Chicken Mac & Cheese, Bread Bowl",Cranberry Orange Muffin,Salt Bagel,6.66141,10.37
"Mac & Cheese, Bread Bowl","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",Whole Grain Farmstyle Loaf,6.66557,18.47
Pecan Braid,Poppyseed Bagel,"BBQ Chicken Mac & Cheese, Bread Bowl",6.66571,9.73
"Broccoli Cheddar Soup, Bread Bowl","Turkey Sandwich on Whole Grain, Whole",Cobblestone,6.66678,8.97
Everything Bagel,Cranberry Orange Muffin,"Bacon Mac & Cheese, Bread Bowl",6.66727,9.23
"The Italian on Artisan Ciabatta, Whole",Blueberry Bagel,"Frontega Chicken Panini on Sea Salt Focaccia, Whole",6.66838,17.32
"Broccoli Cheddar Soup, Bread Bowl","Broccoli Cheddar Soup, Bread Bowl",Kids Greek Salad,6.66922,15.17
"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",Whole Grain Farmstyle Loaf,"Baja Mac & Cheese, Bread Bowl",6.66928,18.97
"BBQ Chicken Flatbread, 2 Flatbreads","Steel Cut Oatmeal with Almonds, Quinoa & Honey","Baked Potato Soup, Bread Bowl",6.67541,14.469999999999999
"Vegetarian Creamy Tomato Soup, Bread Bowl",Cobblestone,Pumpkin Muffin,6.67643,10.17
"Vegetarian Creamy Tomato Soup, Bowl","Bistro French Onion Soup, Bread Bowl","Vegetarian Creamy Tomato Soup, Bread Bowl",6.68223,15.870000000000001
Chicken Tortellini Alfredo,Cherry Vanilla Bagel,"Baked Potato Soup, Bread Bowl",6.68224,18.07
Sourdough Bread Bowl,Bear Claw,"Low-Fat Chicken Noodle Soup, Bread Bowl",6.68587,9.969999999999999
"Mac & Cheese, Bread Bowl",Soba Noodle Bowl with Edamame Blend,"Spicy Thai Salad with Chicken, Whole",6.68936,21.97
Signature Hot Chocolate,"Bistro French Onion Soup, Bread Bowl","Four Cheese Grilled Cheese on Country Rustic, Whole",6.69262,18.87
Vegan Lentil Quinoa Broth Bowl,"Roasted Turkey & Avocado BLT on Country Rustic, Whole","New England Clam Chowder, Bread Bowl",6.69265,22.769999999999996
"Turkey Sandwich on Whole Grain, Whole","Bistro French Onion Soup, Bread Bowl","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",6.69332,12.67
Sourdough Loaf,"Baja Mac & Cheese, Large","Frontega Chicken Panini on Sea Salt Focaccia, Whole",6.69413,19.27
Cinnamon Crunch Bagel,"Modern Greek Salad with Quinoa, Whole","New England Clam Chowder, Bread Bowl",6.69441,12.719999999999999
Jalapeno Cheddar Bagel,"Mac & Cheese, Bread Bowl",Cinnamon Crunch Scone,6.69544,14.77
Sourdough Bread Bowl,"The Italian on Artisan Ciabatta, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Half",6.70028,16.47
"Low-Fat Chicken Noodle Soup, Bread Bowl","BBQ Chicken Mac & Cheese, Large",Whole Grain Farmstyle Loaf,6.70154,16.970000000000002
Superfruit Smoothie with Greek yogurt,"Bacon Mac & Cheese, Large",Sourdough Bread Bowl,6.70525,14.270000000000001
"BBQ Chicken Mac & Cheese, Bread Bowl","The Italian on Artisan Ciabatta, Half",Asiago Cheese Bagel,6.7058,16.47
Sourdough Bread Bowl,"Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Southwest Chile Lime Ranch Salad with Chicken, Whole",6.70637,13.37
Pecan Braid,"BBQ Chicken Mac & Cheese, Bread Bowl",Sesame Bagel,6.709,9.73
"Four Cheese Grilled Cheese on Country Rustic, Whole","New England Clam Chowder, Bread Bowl",Whole Grain Bagel,6.70956,12.73
"Bacon Mac & Cheese, Bread Bowl",Cranberry Orange Muffin,Poppyseed Bagel,6.71056,9.23
"Mac & Cheese, Bread Bowl","Steak & Arugula on Sourdough, Whole",Cherry Vanilla Bagel,6.71071,19.869999999999997
Cinnamon Swirl & Raisin Bagel,Blueberry Muffin with Fresh Blueberries,"Bacon Mac & Cheese, Bread Bowl",6.71148,9.72
"Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Baja Mac & Cheese, Bread Bowl",Cranberry Walnut Miche Loaf,6.71627,14.569999999999999
Pecan Roll,"Cream of Chicken & Wild Rice Soup, Bread Bowl","Mediterranean Veggie Sandwich on Tomato Basil, Whole",6.71741,14.370000000000001
Asiago Cheese Focaccia Loaf,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole","Mac & Cheese, Bread Bowl",6.71866,19.77
"Broccoli Cheddar Soup, Bread Bowl",Chicken Tortellini Alfredo,Cranberry Walnut Bagel,6.7209,15.67
Kids Peanut Butter & Jelly on Whole Grain Bread,"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Bistro French Onion Soup, Bread Bowl",6.72175,18.369999999999997
Classic White Loaf,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole","Mac & Cheese, Bread Bowl",6.72327,19.869999999999997
Kids Grilled Cheese on Classic White Bread,Asiago Cheese Bagel,"Bacon Mac & Cheese, Bread Bowl",6.72467,14.770000000000001
Cranberry Walnut Bagel,"Baja Mac & Cheese, Large",Pumpkin Muffin,6.72532,12.37
"Bacon Mac & Cheese, Bread Bowl",Vegan Lentil Quinoa Broth Bowl,"Spicy Thai Salad with Chicken, Whole",6.72547,22.47
"Four Cheese Grilled Cheese on Country Rustic, Whole",Cranberry Walnut Miche Loaf,"BBQ Chicken Mac & Cheese, Bread Bowl",6.72562,14.57
"Vegetarian Creamy Tomato Soup, Bread Bowl","Fuji Apple Salad with Chicken, Half","Vegetarian Creamy Tomato Soup, Bread Bowl",6.73047,16.57
"Baked Potato Soup, Bread Bowl",Cinnamon Roll,"Mediterranean Veggie Sandwich on Tomato Basil, Whole",6.73217,14.469999999999999
"Steak & White Cheddar Panini on Artisan Ciabatta, Half","Baja Mac & Cheese, Bread Bowl",Blueberry Bagel,6.73375,13.52
"Bistro French Onion Soup, Bread Bowl",Pastry Ring,"Baked Potato Soup, Bread Bowl",6.73453,19.369999999999997
"New England Clam Chowder, Bread Bowl",Cinnamon Crunch Bagel,Frozen Mocha,6.73836,11.42
"Mac & Cheese, Bread Bowl",Asiago Cheese Bagel,"Modern Greek Salad with Quinoa, Whole",6.74053,16.57
Cinnamon Roll,"New England Clam Chowder, Bread Bowl",Plain Bagel,6.7418,9.13
Sprouted Whole Grain Roll,"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","Baja Mac & Cheese, Bread Bowl",6.74192,14.67
Kids Grilled Cheese on Classic White Bread,"Roasted Turkey & Avocado BLT on Country Rustic, Whole","Bistro French Onion Soup, Bread Bowl",6.74489,18.369999999999997
Blueberry Muffin with Fresh Blueberries,"BBQ Chicken Mac & Cheese, Bread Bowl",Jalapeno Cheddar Bagel,6.74734,14.57
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",Asiago Cheese Focaccia Loaf,"Bacon Mac & Cheese, Bread Bowl",6.74743,18.17
Classic White Loaf,"Bacon Mac & Cheese, Bread Bowl","Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",6.75205,18.27
Cranberry Orange Muffin,Sesame Bagel,"Bacon Mac & Cheese, Bread Bowl",6.75385,9.23
Pecan Braid,"Bacon Mac & Cheese, Bread Bowl",Jalapeno Cheddar Bagel,6.75656,14.870000000000001
Black Pepper Focaccia Loaf,"Four Cheese Grilled Cheese on Country Rustic, Whole","Bacon Mac & Cheese, Bread Bowl",6.75785,15.47
"BBQ Chicken Flatbread, 2 Flatbreads","Vegetarian Creamy Tomato Soup, Bread Bowl",Asiago Cheese Bagel,6.76054,14.770000000000001
"Bacon Mac & Cheese, Bread Bowl","Turkey Sandwich on Whole Grain, Half",Signature Hot Chocolate,6.76128,14.170000000000002
"Baja Mac & Cheese, Large","Roasted Turkey & Avocado BLT on Country Rustic, Whole",Sprouted Grain Bagel Flat,6.76598,17.830000000000002
"Broccoli Cheddar Soup, Bread Bowl","Vegetarian Creamy Tomato Soup, Cup","Broccoli Cheddar Soup, Bread Bowl",6.76705,14.870000000000001
"Baja Mac & Cheese, Bread Bowl",Kids Grilled Cheese on Classic White Bread,French Toast Bagel,6.76726,11.620000000000001
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Frontega Chicken Panini on Sea Salt Focaccia, Whole",Everything Bagel,6.7687,17.53
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",Signature Hot Chocolate,"Vegetarian Creamy Tomato Soup, Bread Bowl",6.77367,20.17
"Bacon Mac & Cheese, Bread Bowl",Cinnamon Swirl & Raisin Bagel,Cherry Pastry,6.77792,10.02
Frozen Mocha,"Mac & Cheese, Bread Bowl",Asiago Cheese Bagel,6.78447,15.270000000000001
"Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",Sprouted Whole Grain Roll,"Baja Mac & Cheese, Bread Bowl",6.78604,14.17
"BBQ Chicken Flatbread, 2 Flatbreads","New England Clam Chowder, Bread Bowl",French Baguette,6.78751,13.270000000000001
"Baja Mac & Cheese, Large","Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",Everything Bagel,6.79034,16.73
"Bacon Mac & Cheese, Bread Bowl","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",Asiago Cheese Focaccia Loaf,6.79154,17.67
Pumpkin Cookie,"Bacon Mac & Cheese, Bread Bowl",Cinnamon Swirl & Raisin Bagel,6.79241,8.92
Sourdough Bread Bowl,"Tuna Salad Sandwich on Black Pepper Focaccia, Whole",Cinnamon Roll,6.79528,11.169999999999998
"Heritage Ham & Swiss Sandwich on Whole Grain, Whole","New England Clam Chowder, Bread Bowl",Cherry Vanilla Bagel,6.79537,16.27
"Bacon Mac & Cheese, Bread Bowl",Classic White Loaf,"Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",6.79616,17.77
"The Italian on Artisan Ciabatta, Half","Low-Fat Chicken Noodle Soup, Bread Bowl","Low-Fat Chicken Noodle Soup, Bread Bowl",6.802,16.57
"Cream of Chicken & Wild Rice Soup, Bread Bowl","Baja Mac & Cheese, Large",Kids Low-Fat Vegetarian Black Bean Soup,6.80287,17.57
"Mac & Cheese, Large","Broccoli Cheddar Soup, Bread Bowl",Black Pepper Focaccia Loaf,6.8035,16.37
Soba Noodle Bowl with Edamame Blend,"Broccoli Cheddar Soup, Bread Bowl",Chicken Tortellini Alfredo,6.80624,21.67
Pecan Roll,Sprouted Grain Bagel Flat,"New England Clam Chowder, Bread Bowl",6.8068,9.030000000000001
"Baja Mac & Cheese, Large","Spicy Thai Salad with Chicken, Half",Sourdough Bread Bowl,6.80842,15.67
"Baja Mac & Cheese, Large",Pumpkin Muffin,Soba Noodle Bowl with Edamame Blend,6.81067,18.369999999999997
"The Italian on Artisan Ciabatta, Whole",Pumpkin Muffie,"Cream of Chicken & Wild Rice Soup, Bread Bowl",6.81161,15.169999999999998
"Frontega Chicken Panini on Sea Salt Focaccia, Whole",Poppyseed Bagel,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",6.81199,17.53
"Mac & Cheese, Bread Bowl",Salt Bagel,"Fuji Apple Salad with Chicken, Whole",6.81324,16.67
Jalapeno Cheddar Bagel,"BBQ Chicken Mac & Cheese, Bread Bowl",Cherry Pastry,6.81378,14.87
"Baja Mac & Cheese, Bread Bowl","Spicy Thai Salad with Chicken, Whole",Salt Bagel,6.81399,15.97
"Mediterranean Veggie Sandwich on Tomato Basil, Whole","Roasted Turkey & Avocado BLT on Country Rustic, Half","Bacon Mac & Cheese, Bread Bowl",6.8151,18.57
Signature Hot Chocolate,"Vegetarian Creamy Tomato Soup, Bread Bowl","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",6.81779,19.67
"Mac & Cheese, Bread Bowl",Pecan Roll,Cranberry Walnut Miche Loaf,6.81929,10.87
"Low-Fat Chicken Noodle Soup, Bread Bowl","Bistro French Onion Soup, Bread Bowl","Broccoli Cheddar Soup, Bowl",6.82081,15.870000000000001
"Seasonal Greens Salad, Whole","Low-Fat Chicken Noodle Soup, Bread Bowl","New England Clam Chowder, Bread Bowl",6.82233,16.669999999999998
"Mac & Cheese, Bread Bowl",Superfruit Smoothie with Greek yogurt,"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",6.82532,17.970000000000002
"The Italian on Artisan Ciabatta, Half","Baja Mac & Cheese, Bread Bowl",Cherry Vanilla Bagel,6.82538,16.57
"Mac & Cheese, Bread Bowl",Cranberry Orange Muffin,Chocolate Chip Bagel,6.82635,9.52
"Cream of Chicken & Wild Rice Soup, Bread Bowl","Cream of Chicken & Wild Rice Soup, Bread Bowl","Caesar Salad, Whole",6.8279,16.67
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Tuna Salad Sandwich on Black Pepper Focaccia, Whole",Cinnamon Crunch Bagel,6.82801,16.52
Jalapeno Cheddar Bagel,Pumpkin Cookie,"BBQ Chicken Mac & Cheese, Bread Bowl",6.82827,13.77
Vegan Lentil Quinoa Broth Bowl,"Baja Mac & Cheese, Large","Tuna Salad Sandwich on Black Pepper Focaccia, Whole",6.83037,23.07
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","Baja Mac & Cheese, Large",Poppyseed Bagel,6.83363,16.73
"Mac & Cheese, Bread Bowl",Frozen Caramel,"Steel Cut Oatmeal with Almonds, Quinoa & Honey",6.83421,14.970000000000002
"Napa Almond Chicken Salad Sandwich on Country Rustic, Whole","Baja Mac & Cheese, Large",Everything Bagel,6.83445,16.23
"Low-Fat Chicken Noodle Soup, Bread Bowl",Chocolate Chip Muffie,"Broccoli Cheddar Soup, Bread Bowl",6.83596,12.17
Sourdough Bread Bowl,Kids Ham Sandwich on Whole Grain Bread,"Baja Mac & Cheese, Large",6.83939,14.27
Cinnamon Swirl & Raisin Bagel,"Bacon Mac & Cheese, Bread Bowl",Wild Blueberry Scone,6.8404,9.92
Pumpkin Muffin,Frozen Caramel,"Bistro French Onion Soup, Bread Bowl",6.84278,12.27
"The Italian on Artisan Ciabatta, Half","Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Broccoli Cheddar Soup, Bread Bowl",6.84296,17.669999999999998
Triple Chocolate Cookie with Walnuts,"Baked Potato Soup, Bread Bowl","Frontega Chicken Panini on Sea Salt Focaccia, Whole",6.84692,15.670000000000002
"Bistro French Onion Soup, Cup","Mac & Cheese, Large","Bistro French Onion Soup, Bread Bowl",6.85388,17.57
"Frontega Chicken Panini on Sea Salt Focaccia, Whole",Sesame Bagel,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",6.85528,17.53
"Baked Potato Soup, Bread Bowl",Kids Grilled Cheese on Classic White Bread,"Tuna Salad Sandwich on Black Pepper Focaccia, Whole",6.8565,15.969999999999999
Chocolate Pastry,French Toast Bagel,"BBQ Chicken Mac & Cheese, Bread Bowl",6.85778,10.02
Vegan Lentil Quinoa Broth Bowl,"BBQ Chicken Mac & Cheese, Bread Bowl","Steak & Arugula on Sourdough, Whole",6.86551,23.97
Cinnamon Crunch Bagel,"Mediterranean Veggie Sandwich on Tomato Basil, Whole","BBQ Chicken Mac & Cheese, Large",6.86679,15.719999999999999
Asiago Cheese Bagel,"Bacon Mac & Cheese, Bread Bowl",Apple Crunch Muffin,6.86724,12.67
"Mediterranean Veggie Sandwich on Tomato Basil, Half","Baja Mac & Cheese, Bread Bowl",Pumpkin Muffin,6.86859,12.87
Superfruit Smoothie with Greek yogurt,"Napa Almond Chicken Salad Sandwich on Country Rustic, Whole","Mac & Cheese, Bread Bowl",6.86943,17.47
Mango Smoothie,"BBQ Chicken Flatbread, 2 Flatbreads","Broccoli Cheddar Soup, Bread Bowl",6.87193,14.57
Wild Blueberry Scone,Jalapeno Cheddar Bagel,"BBQ Chicken Mac & Cheese, Bread Bowl",6.87627,14.770000000000001
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","Baja Mac & Cheese, Large",Sesame Bagel,6.87692,16.73
Kids Grilled Cheese on Classic White Bread,Cranberry Walnut Bagel,"Baja Mac & Cheese, Bread Bowl",6.87759,12.47
"Napa Almond Chicken Salad Sandwich on Country Rustic, Whole","Baja Mac & Cheese, Large",Poppyseed Bagel,6.87774,16.23
Double Fudge Brownie,"BBQ Chicken Mac & Cheese, Bread Bowl",Strawberry Banana Smoothie,6.87909,12.77
Cobblestone,"Mac & Cheese, Bread Bowl",Greek Yogurt with Mixed Berries & Granola,6.88057,12.870000000000001
"Baja Mac & Cheese, Bread Bowl",Mango Smoothie,Signature Hot Chocolate,6.88231,17.470000000000002
Asiago Cheese Bagel,"Broccoli Cheddar Soup, Bread Bowl","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",6.88257,18.57
Kitchen Sink Cookie,Steel Cut Oatmeal with Strawberries & Pecans,"Vegetarian Creamy Tomato Soup, Bread Bowl",6.88316,11.97
"Broccoli Cheddar Soup, Bread Bowl",Pumpkin Muffin,Double Fudge Brownie,6.88434,9.97
"Turkey Sandwich on Whole Grain, Whole",Triple Chocolate Cookie with Walnuts,"Mac & Cheese, Bread Bowl",6.88538,9.67
"Four Cheese Grilled Cheese on Country Rustic, Whole",Sprouted Whole Grain Roll,"Baja Mac & Cheese, Bread Bowl",6.88567,13.370000000000001
Apple Crunch Muffin,"Bistro French Onion Soup, Bread Bowl","Roasted Turkey & Avocado BLT on Country Rustic, Whole",6.88746,16.27
"Baked Potato Soup, Bread Bowl",Kids Baked Potato Soup,"Baked Potato Soup, Bread Bowl",6.88781,14.870000000000001
"Modern Greek Salad with Quinoa, Whole",Pumpkin Muffin,"Baked Potato Soup, Bread Bowl",6.88877,13.57
"Bacon Mac & Cheese, Bread Bowl","Modern Greek Salad with Quinoa, Whole",Strawberry Banana Smoothie,6.88885,16.37
Asiago Cheese Focaccia Loaf,"Four Cheese Grilled Cheese on Country Rustic, Whole","Bacon Mac & Cheese, Bread Bowl",6.89118,16.869999999999997
"Mac & Cheese, Bread Bowl",Jalapeno Cheddar Bagel,Bear Claw,6.89143,14.87
"Four Cheese Grilled Cheese on Country Rustic, Whole","Bacon Mac & Cheese, Bread Bowl",Classic White Loaf,6.8958,16.97
Kids BBQ Chicken Mac & Cheese,"Mac & Cheese, Bread Bowl",Plain Bagel,6.89633,15.530000000000001
Chocolate Chip Bagel,Triple Berry Scone,"BBQ Chicken Mac & Cheese, Bread Bowl",6.89815,9.92
"Steel Cut Oatmeal with Almonds, Quinoa & Honey",Pecan Braid,"BBQ Chicken Mac & Cheese, Bread Bowl",6.89977,12.870000000000001
"The Italian on Artisan Ciabatta, Half",Steel Cut Oatmeal with Strawberries & Pecans,"Bacon Mac & Cheese, Bread Bowl",6.90042,16.17
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","New England Clam Chowder, Bread Bowl",Asiago Cheese Bagel,6.90189,17.47
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Low-Fat Chicken Noodle Soup, Bread Bowl","Bistro French Onion Soup, Bowl",6.90267,19.369999999999997
"Vegetarian Creamy Tomato Soup, Bowl","Vegetarian Creamy Tomato Soup, Bread Bowl","Vegetarian Creamy Tomato Soup, Bread Bowl",6.90703,15.870000000000001
"Broccoli Cheddar Soup, Bread Bowl","Cream of Chicken & Wild Rice Soup, Bread Bowl","Cream of Chicken & Wild Rice Soup, Bowl",6.90743,15.870000000000001
"Mac & Cheese, Bread Bowl","Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat",Kids Grilled Cheese on Classic White Bread,6.90752,11.33
"Low-Fat Chicken Noodle Soup, Bread Bowl",Sourdough Bread Bowl,"Bacon Mac & Cheese, Small",6.90861,12.27
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","French Baguette, Side Portion","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",6.90973,20.57
Apple Crunch Muffin,"Baja Mac & Cheese, Bread Bowl",French Toast Bagel,6.90983,9.52
"Four Cheese Grilled Cheese on Country Rustic, Whole","Vegetarian Creamy Tomato Soup, Bread Bowl",Signature Hot Chocolate,6.91742,18.87
"Vegetarian Creamy Tomato Soup, Bread Bowl","Turkey Sandwich on Whole Grain, Whole","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",6.91813,12.67
Sesame Bagel,"Napa Almond Chicken Salad Sandwich on Country Rustic, Whole","Baja Mac & Cheese, Large",6.92103,16.23
Blueberry Bagel,Lemon Drop Cookie,"Bacon Mac & Cheese, Bread Bowl",6.92122,9.82
Cranberry Walnut Miche Loaf,"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Baja Mac & Cheese, Large",6.92233,17.87
Double Fudge Brownie,"Mac & Cheese, Bread Bowl",Steel Cut Oatmeal with Strawberries & Pecans,6.92538,12.670000000000002
"Baked Potato Soup, Bread Bowl","Low-Fat Chicken Noodle Soup, Bread Bowl","Southwest Chile Lime Ranch Salad with Chicken, Half",6.93207,19.27
"Bistro French Onion Soup, Bowl","Baked Potato Soup, Bread Bowl",Kitchen Sink Cookie,6.93249,13.07
