Item 1,Item 2,Item 3,Metric,Price
"Sausage, Egg & Cheese Biscuit","Curly Fries, Small","Orange Cream Shake, Large",8.9044,7.869999999999999
"Sausage, Egg & Cheese Sourdough",Mozzarella Sticks (6),Roast Turkey & Swiss Sandwich,8.91296,13.67
Bourbon BBQ Brisket Sandwich,Buttermilk Chicken Cordon Bleu Sandwich,Three Cheese Steak Sandwich,8.9143,15.17
"Bacon, Egg & Cheese Sourdough","Jamocha Handcrafted Shake, Small","Sausage Gravy Biscuit, Double",8.92455,11.17
"Sausage, Egg & Cheese Biscuit","Curly Fries, Small","Jamocha Handcrafted Shake, Large",8.93174,7.67
Half Pound Roast Beef Sandwich,Loaded Italian,Traditional Greek Gyro,8.93246,4.07
"Ultimate Chocolate Shake, Large","Sausage, Egg & Cheese Biscuit",Chicken Biscuit,8.93591,8.47
Buttermilk Chicken Cordon Bleu Sandwich,Smokehouse Brisket,Buttermilk Chicken Cordon Bleu Sandwich,8.9455,14.77
Smokehouse Brisket,Buttermilk Chicken Bacon & Swiss Sandwich,Half Pound French Dip & Swiss/Au Jus Sandwich,8.9551,14.67
"Curly Fries, Medium","Ultimate Chocolate Shake, Large","Bacon, Egg & Cheese Biscuit",8.97617,8.97
"Homestyle Fries, Large",Bourbon BBQ Triple Stack Sandwich,"Bacon, Egg & Cheese Sourdough",8.97637,11.17
"Curly Fries, Medium","Sausage, Egg & Cheese Wrap","Vanilla Handcrafted Shake, Large",8.98066,8.17
"Sausage Gravy Biscuit, Double",Bourbon BBQ Steak Sandwich,"Bacon, Egg & Cheese Sourdough",8.99349,14.57
Half Pound Roast Beef Sandwich,Bourbon BBQ Brisket Sandwich,Half Pound Beef 'n Cheddar Sandwich,9.00466,11.47
Three Cheese Steak Sandwich,Double Beef 'n Cheddar Sandwich,Super Greek Salad,9.01491,12.27
"Sausage, Egg & Cheese Sourdough","Curly Fries, Large",Traditional Greek Gyro,9.01812,7.77
Greek Gyro Salad,"Ultimate Chocolate Shake, Large",Half Pound Roast Beef Sandwich,9.01821,6.17
"Sausage, Egg & Cheese Wrap",Gyro Loaded Curly Fries,"Curly Fries, Medium",9.02934,8.17
Three Cheese Steak Sandwich,Buttermilk Chicken Cordon Bleu Sandwich,Three Cheese Steak Sandwich,9.06494,15.77
"Orange Cream Shake, Medium","Ultimate Chocolate Shake, Medium","Bacon, Egg & Cheese Sourdough",9.06807,8.47
"Sausage, Egg & Cheese Biscuit",Mozzarella Sticks (6),Roast Turkey & Swiss Sandwich,9.07314,13.67
Half Pound French Dip & Swiss/Au Jus Sandwich,Bourbon BBQ Brisket Sandwich,Half Pound Roast Beef Sandwich,9.08048,10.97
"Sausage Gravy Biscuit, Double","Bacon, Egg & Cheese Sourdough",Classic French Dip & Swiss/Au Jus Sandwich,9.09097,14.07
"Jamocha Handcrafted Shake, Small","Bacon, Egg & Cheese Sourdough","Ultimate Chocolate Shake, Large",9.0936,8.57
"Orange Cream Shake, Small","Bacon, Egg & Cheese Wrap","Sausage Gravy Biscuit, Double",9.10252,11.27
"Ultimate Chocolate Shake, Medium","Jamocha Handcrafted Shake, Medium","Bacon, Egg & Cheese Sourdough",9.1027,8.27
"Bacon, Egg & Cheese Wrap",Roast Turkey Ranch & Bacon Sandwich,Loaded Curly Fries,9.10788,11.47
"Sausage, Egg & Cheese Sourdough",Roast Turkey Ranch & Bacon Sandwich,Buttermilk Crispy Chicken Sandwich,9.13306,13.270000000000001
Super Greek Salad,Loaded Italian,Smokehouse Brisket,9.14172,8.27
"Sausage, Egg & Cheese Sourdough",Prime-Cut Chicken Tenders (5),"Ultimate Chocolate Shake, Medium",9.15053,11.67
Reuben,Reuben,"Sausage, Egg & Cheese Sourdough",9.15199,13.97
Three Cheese Steak Sandwich,Half Pound Beef 'n Cheddar Sandwich,Half Pound Roast Beef Sandwich,9.15531,12.07
"Bacon, Egg & Cheese Wrap","Orange Cream Shake, Medium","Orange Cream Shake, Medium",9.15752,7.970000000000001
Buttermilk Crispy Chicken Sandwich,"Sausage Gravy Biscuit, Double","Ham, Egg & Cheese Sourdough",9.16168,13.57
"Bacon, Egg & Cheese Sourdough",Bourbon BBQ Steak Sandwich,"Ultimate Chocolate Shake, Large",9.16254,11.97
"Ham, Egg & Cheese Sourdough","Vanilla Handcrafted Shake, Large",Roast Turkey & Swiss Sandwich,9.1643,11.17
"Homestyle Fries, Medium",Roast Turkey Ranch & Bacon Sandwich,Sausage & Egg with Biscuit Platter,9.16453,12.870000000000001
Traditional Greek Gyro,"Sausage, Egg & Cheese Biscuit","Curly Fries, Large",9.17829,7.77
"Jamocha Handcrafted Shake, Medium","Bacon, Egg & Cheese Wrap","Orange Cream Shake, Medium",9.19215,7.7700000000000005
Buttermilk Crispy Chicken Sandwich,"Bacon, Egg & Cheese Sourdough","Orange Cream Shake, Large",9.21288,10.17
"Ham, Egg & Cheese Sourdough",Gyro Loaded Curly Fries,Roast Turkey & Swiss Sandwich,9.21298,11.17
Roast Turkey Ranch & Bacon Sandwich,"Bacon, Egg & Cheese Sourdough",Traditional Greek Gyro,9.21309,10.870000000000001
"Jamocha Handcrafted Shake, Medium","Bacon, Egg & Cheese Wrap","Jamocha Handcrafted Shake, Medium",9.22678,7.57
Half Pound French Dip & Swiss/Au Jus Sandwich,Half Pound Roast Beef Sandwich,Three Cheese Steak Sandwich,9.23113,11.57
"Jamocha Handcrafted Shake, Large",Buttermilk Crispy Chicken Sandwich,"Bacon, Egg & Cheese Sourdough",9.24022,9.97
"Bacon, Egg & Cheese Biscuit","Sausage Gravy Biscuit, Double","Ultimate Chocolate Shake, Small",9.24521,11.57
"Ultimate Chocolate Shake, Small","Orange Cream Shake, Large","Bacon, Egg & Cheese Wrap",9.24574,8.17
Classic French Dip & Swiss/Au Jus Sandwich,"Bacon, Egg & Cheese Sourdough","Ultimate Chocolate Shake, Large",9.26003,11.47
"Orange Cream Shake, Small","Bacon, Egg & Cheese Wrap","Ultimate Chocolate Shake, Large",9.27157,8.67
"Ultimate Chocolate Shake, Small","Bacon, Egg & Cheese Wrap","Jamocha Handcrafted Shake, Large",9.27308,7.970000000000001
Roast Turkey & Swiss Sandwich,"Sausage, Egg & Cheese Wrap",Buttermilk Chicken Bacon & Swiss Sandwich,9.28278,13.57
"Sausage, Egg & Cheese Biscuit",Buttermilk Crispy Chicken Sandwich,Roast Turkey Ranch & Bacon Sandwich,9.29323,13.27
Bourbon BBQ Brisket Sandwich,"Sausage, Egg & Cheese Sourdough",Roast Turkey & Swiss Sandwich,9.29458,13.97
"Sausage Gravy Biscuit, Double","Bacon, Egg & Cheese Biscuit",Buttermilk Buffalo Chicken Sandwich,9.29574,14.870000000000001
"Orange Cream Shake, Large","Bacon, Egg & Cheese Wrap",Buttermilk Buffalo Chicken Sandwich,9.29627,11.469999999999999
"Vanilla Handcrafted Shake, Large","Sausage, Egg & Cheese Sourdough","Jamocha Handcrafted Shake, Small",9.301,7.77
"Homestyle Fries, Large",Sausage & Egg with Biscuit Platter,Reuben,9.30385,12.77
Prime-Cut Chicken Tenders (5),"Sausage, Egg & Cheese Biscuit","Ultimate Chocolate Shake, Medium",9.3107,11.67
"Sausage, Egg & Cheese Biscuit",Reuben,Reuben,9.31217,13.97
"Bacon, Egg & Cheese Wrap","Jamocha Handcrafted Shake, Large",Buttermilk Buffalo Chicken Sandwich,9.32361,11.27
"Sausage Gravy Biscuit, Double",Roast Beef Gyro,"Bacon, Egg & Cheese Biscuit",9.32833,11.17
Roast Beef Gyro,"Bacon, Egg & Cheese Wrap","Orange Cream Shake, Large",9.32886,7.77
"Ham, Egg & Cheese Sourdough",Buttermilk Crispy Chicken Sandwich,"Ultimate Chocolate Shake, Large",9.33074,10.97
Super Greek Salad,"Sausage, Egg & Cheese Wrap","Curly Fries, Large",9.34096,7.869999999999999
Reuben,"Sausage, Egg & Cheese Wrap",Bourbon BBQ Chicken Sandwich,9.34295,14.27
"Sausage, Egg & Cheese Sourdough","Jamocha Handcrafted Shake, Small",Gyro Loaded Curly Fries,9.34968,7.77
"Jamocha Handcrafted Shake, Large","Bacon, Egg & Cheese Wrap",Roast Beef Gyro,9.3562,7.57
Bourbon BBQ Chicken Sandwich,"Vanilla Handcrafted Shake, Large","Bacon, Egg & Cheese Sourdough",9.35884,11.47
"Sausage, Egg & Cheese Sourdough",Mozzarella Sticks (6),Traditional Greek Gyro,9.36684,10.27
"Sausage, Egg & Cheese Sourdough",Bourbon BBQ Steak Sandwich,"Vanilla Handcrafted Shake, Large",9.36995,11.17
Roast Turkey Ranch & Bacon Sandwich,"Ultimate Chocolate Shake, Medium","Ham, Egg & Cheese Wrap",9.37159,11.77
Buttermilk Crispy Chicken Sandwich,"Ham, Egg & Cheese Biscuit","Sausage Gravy Biscuit, Double",9.37979,13.57
"Sausage, Egg & Cheese Wrap",Roast Turkey Ranch & Bacon Wrap,"Orange Cream Shake, Medium",9.381,11.270000000000001
Bourbon BBQ Triple Stack Sandwich,Sausage & Cheese Croissant,Smokehouse Brisket,9.38121,14.57
"Vanilla Handcrafted Shake, Large",Roast Turkey & Swiss Sandwich,"Ham, Egg & Cheese Biscuit",9.38241,11.17
"Sausage, Egg & Cheese Sourdough",Buttermilk Chicken Bacon & Swiss Sandwich,Loaded Curly Fries,9.39637,10.77
"Bacon, Egg & Cheese Wrap","Vanilla Handcrafted Shake, Large",Reuben,9.40295,11.17
Gyro Loaded Curly Fries,Bourbon BBQ Chicken Sandwich,"Bacon, Egg & Cheese Sourdough",9.40751,11.47
"Bacon, Egg & Cheese Biscuit","Ultimate Chocolate Shake, Small","Ultimate Chocolate Shake, Large",9.41426,8.97
Roast Turkey Ranch & Bacon Wrap,"Sausage, Egg & Cheese Wrap","Jamocha Handcrafted Shake, Medium",9.41563,11.07
"Ultimate Chocolate Shake, Medium","Ultimate Chocolate Shake, Medium","Bacon, Egg & Cheese Biscuit",9.4166,8.97
Gyro Loaded Curly Fries,"Sausage, Egg & Cheese Sourdough",Bourbon BBQ Steak Sandwich,9.41862,11.17
"Vanilla Handcrafted Shake, Large","Sausage, Egg & Cheese Wrap","Ultimate Chocolate Shake, Small",9.41876,8.17
Gyro Loaded Curly Fries,Roast Turkey & Swiss Sandwich,"Ham, Egg & Cheese Biscuit",9.43109,11.17
"Sausage Gravy Biscuit, Double",Sausage & Egg with Biscuit Platter,"Orange Cream Shake, Snack",9.43781,12.67
"Sausage, Egg & Cheese Sourdough",Three Cheese Steak Sandwich,Roast Turkey & Swiss Sandwich,9.44523,14.57
Buttermilk Chicken Cordon Bleu Sandwich,Roast Turkey Ranch & Bacon Sandwich,"Bacon, Egg & Cheese Wrap",9.45111,13.87
"Bacon, Egg & Cheese Wrap",Gyro Loaded Curly Fries,Reuben,9.45163,11.17
Roast Turkey & Swiss Sandwich,"Sausage, Egg & Cheese Biscuit",Bourbon BBQ Brisket Sandwich,9.45475,13.97
"Jamocha Handcrafted Shake, Snack",Sausage & Egg with Biscuit Platter,"Sausage Gravy Biscuit, Double",9.45931,12.37
"Vanilla Handcrafted Shake, Large","Sausage, Egg & Cheese Biscuit","Jamocha Handcrafted Shake, Small",9.46118,7.77
"Ultimate Chocolate Shake, Large",Buttermilk Buffalo Chicken Sandwich,"Bacon, Egg & Cheese Biscuit",9.46479,12.270000000000001
"Sausage, Egg & Cheese Sourdough","Vanilla Handcrafted Shake, Large",Classic French Dip & Swiss/Au Jus Sandwich,9.46743,10.67
"Ultimate Chocolate Shake, Small",Gyro Loaded Curly Fries,"Sausage, Egg & Cheese Wrap",9.46744,8.17
"Sausage, Egg & Cheese Wrap",Buttermilk Buffalo Chicken Sandwich,"Vanilla Handcrafted Shake, Large",9.46929,11.47
"Ultimate Chocolate Shake, Medium","Curly Fries, Large","Sausage, Egg & Cheese Croissant",9.47714,8.67
"Bacon, Egg & Cheese Sourdough",Bourbon BBQ Triple Stack Sandwich,Prime-Cut Chicken Tenders (5),9.48517,14.170000000000002
"Bacon, Egg & Cheese Biscuit","Ultimate Chocolate Shake, Large",Roast Beef Gyro,9.49738,8.57
Roast Beef Gyro,"Sausage, Egg & Cheese Wrap","Vanilla Handcrafted Shake, Large",9.50188,7.77
Gyro Loaded Curly Fries,"Jamocha Handcrafted Shake, Small","Sausage, Egg & Cheese Biscuit",9.50985,7.7700000000000005
Bourbon BBQ Triple Stack Sandwich,"Ham, Egg & Cheese Wrap","Curly Fries, Large",9.51126,11.17
Gyro Loaded Curly Fries,Classic French Dip & Swiss/Au Jus Sandwich,"Sausage, Egg & Cheese Sourdough",9.5161,10.67
Buttermilk Buffalo Chicken Sandwich,Gyro Loaded Curly Fries,"Sausage, Egg & Cheese Wrap",9.51797,11.47
"Sausage, Egg & Cheese Sourdough",Bourbon BBQ Triple Stack Sandwich,Classic Beef 'n Cheddar Sandwich,9.52488,12.97
Mozzarella Sticks (6),"Sausage, Egg & Cheese Biscuit",Traditional Greek Gyro,9.52701,10.27
"Vanilla Handcrafted Shake, Large","Sausage, Egg & Cheese Biscuit",Bourbon BBQ Steak Sandwich,9.53012,11.17
Buttermilk Crispy Chicken Sandwich,"Ham, Egg & Cheese Biscuit","Ultimate Chocolate Shake, Large",9.54884,10.97
"Sausage, Egg & Cheese Wrap",Gyro Loaded Curly Fries,Roast Beef Gyro,9.55055,7.77
Mozzarella Sticks (4),"Sausage, Egg & Cheese Croissant","Sausage Gravy Biscuit, Double",9.55392,12.57
Buttermilk Chicken Bacon & Swiss Sandwich,"Sausage, Egg & Cheese Biscuit",Loaded Curly Fries,9.55654,10.77
Sausage & Egg with Biscuit Platter,Roast Turkey Ranch & Bacon Sandwich,Sausage Gravy Biscuit,9.5572,16.47
"Vanilla Handcrafted Shake, Large","Bacon, Egg & Cheese Biscuit",Loaded Curly Fries,9.56363,8.37
"Sausage, Egg & Cheese Sourdough",Loaded Italian,Reuben,9.56439,9.97
"Sausage, Egg & Cheese Biscuit",Bourbon BBQ Steak Sandwich,Gyro Loaded Curly Fries,9.57879,11.17
Sausage & Egg with Biscuit Platter,"Curly Fries, Large","Vanilla Handcrafted Shake, Medium",9.60426,9.77
Roast Turkey & Swiss Sandwich,Three Cheese Steak Sandwich,"Sausage, Egg & Cheese Biscuit",9.6054,14.57
"Orange Cream Shake, Snack",Sausage & Egg with Biscuit Platter,"Ultimate Chocolate Shake, Large",9.60686,10.07
"Bacon, Egg & Cheese Biscuit",Loaded Curly Fries,Gyro Loaded Curly Fries,9.61231,8.37
"Ham, Egg & Cheese Sourdough",Traditional Greek Gyro,"Vanilla Handcrafted Shake, Large",9.61818,7.77
"Orange Cream Shake, Large",Ham & Egg w/Biscuit Platter,"Homestyle Fries, Medium",9.62691,5.67
Classic French Dip & Swiss/Au Jus Sandwich,"Vanilla Handcrafted Shake, Large","Sausage, Egg & Cheese Biscuit",9.6276,10.67
Sausage & Egg with Biscuit Platter,"Ultimate Chocolate Shake, Large","Jamocha Handcrafted Shake, Snack",9.62837,9.77
"Sausage Gravy Biscuit, Double","Sausage, Egg & Cheese Croissant",Super Roast Beef,9.63598,11.17
"Sausage, Egg & Cheese Sourdough","Orange Cream Shake, Medium",Half Pound Roast Beef Sandwich,9.64373,7.470000000000001
Half Pound Beef 'n Cheddar Sandwich,"Ultimate Chocolate Shake, Medium","Bacon, Egg & Cheese Wrap",9.65183,11.47
"Homestyle Fries, Medium",Ham & Egg w/Biscuit Platter,"Jamocha Handcrafted Shake, Large",9.65425,5.47
Triple Chocolate Cookie,"Sausage, Egg & Cheese Sourdough",Bourbon BBQ Triple Stack Sandwich,9.65667,10.370000000000001
Arby's Melt,"Orange Cream Shake, Large",Sausage & Egg with Biscuit Platter,9.66247,9.370000000000001
Roast Turkey & Swiss Sandwich,"Sausage, Egg & Cheese Croissant",Loaded Curly Fries,9.6649,11.17
"Ham, Egg & Cheese Sourdough",Traditional Greek Gyro,Gyro Loaded Curly Fries,9.66685,7.77
"Ultimate Chocolate Shake, Medium","Curly Fries, Large",Bacon & Egg with Biscuit Platter,9.67202,11.67
"Sausage, Egg & Cheese Sourdough",Smokehouse Brisket,"Ultimate Chocolate Shake, Medium",9.67578,12.07
Gyro Loaded Curly Fries,Classic French Dip & Swiss/Au Jus Sandwich,"Sausage, Egg & Cheese Biscuit",9.67628,10.67
"Jamocha Handcrafted Shake, Medium","Sausage, Egg & Cheese Sourdough",Half Pound Roast Beef Sandwich,9.67836,7.2700000000000005
Classic Beef 'n Cheddar Sandwich,Bourbon BBQ Triple Stack Sandwich,"Sausage, Egg & Cheese Biscuit",9.68505,12.97
Mozzarella Sticks (6),"Sausage, Egg & Cheese Wrap",Super Greek Salad,9.68968,10.37
Arby's Melt,"Jamocha Handcrafted Shake, Large",Sausage & Egg with Biscuit Platter,9.68981,9.17
Sausage & Egg with Biscuit Platter,Loaded Italian,"Homestyle Fries, Large",9.71625,8.77
"Sausage, Egg & Cheese Croissant","Ultimate Chocolate Shake, Large",Mozzarella Sticks (4),9.72298,9.97
Reuben,Loaded Italian,"Sausage, Egg & Cheese Biscuit",9.72457,9.97
"Ultimate Chocolate Shake, Medium",Half Pound French Dip & Swiss/Au Jus Sandwich,"Bacon, Egg & Cheese Wrap",9.72764,10.97
Roast Turkey Ranch & Bacon Wrap,Half Pound Beef 'n Cheddar Sandwich,"Sausage, Egg & Cheese Sourdough",9.72968,14.270000000000001
Buttermilk Chicken Bacon & Swiss Sandwich,"Sausage, Egg & Cheese Wrap",Traditional Greek Gyro,9.73666,10.17
Bourbon BBQ Triple Stack Sandwich,Sausage & Egg with Biscuit Platter,Potato Cakes (3),9.73715,12.57
Super Greek Salad,Roast Turkey Ranch & Bacon Sandwich,"Bacon, Egg & Cheese Biscuit",9.73884,10.97
"Sausage, Egg & Cheese Sourdough",Buttermilk Chicken Cordon Bleu Sandwich,Buttermilk Chicken Bacon & Swiss Sandwich,9.73959,13.17
Sausage & Egg with Biscuit Platter,"Curly Fries, Large",Double Beef 'n Cheddar Sandwich,9.74251,12.77
Bourbon BBQ Brisket Sandwich,Traditional Greek Gyro,"Sausage, Egg & Cheese Sourdough",9.74846,10.57
"Sausage Gravy Biscuit, Double",Bacon & Egg with Biscuit Platter,Mozzarella Sticks (4),9.7488,15.57
Bourbon BBQ Triple Stack Sandwich,"Sausage, Egg & Cheese Sourdough","Vanilla Handcrafted Shake, Small",9.75172,10.67
"Sausage, Egg & Cheese Wrap",Bourbon BBQ Chicken Sandwich,Loaded Italian,9.75535,10.270000000000001
Roast Turkey Ranch & Bacon Wrap,Bourbon BBQ Triple Stack Sandwich,"Ham, Egg & Cheese Sourdough",9.77843,14.270000000000001
"Sausage, Egg & Cheese Wrap","Ultimate Chocolate Shake, Medium",Half Pound Roast Beef Sandwich,9.78936,7.970000000000001
"Orange Cream Shake, Medium","Sausage, Egg & Cheese Biscuit",Half Pound Roast Beef Sandwich,9.8039,7.470000000000001
"Sausage, Egg & Cheese Croissant","Ultimate Chocolate Shake, Large",Super Roast Beef,9.80503,8.57
Half Pound French Dip & Swiss/Au Jus Sandwich,Roast Turkey Ranch & Bacon Wrap,"Sausage, Egg & Cheese Sourdough",9.8055,13.770000000000001
"Orange Cream Shake, Small",Sausage & Egg with Biscuit Platter,"Orange Cream Shake, Medium",9.80622,9.27
"Vanilla Handcrafted Shake, Medium","Sausage, Egg & Cheese Wrap",Half Pound Beef 'n Cheddar Sandwich,9.81219,10.97
Reuben,Sausage & Egg with Biscuit Platter,Prime-Cut Chicken Tenders (5),9.81265,15.77
Grand Turkey Club Sandwich,Sausage & Egg with Biscuit Platter,Roast Turkey Ranch & Bacon Sandwich,9.81297,15.370000000000001
"Bacon, Egg & Cheese Wrap",Loaded Italian,"Vanilla Handcrafted Shake, Large",9.81536,7.17
"Sausage, Egg & Cheese Biscuit",Triple Chocolate Cookie,Bourbon BBQ Triple Stack Sandwich,9.81684,10.370000000000001
"Ultimate Chocolate Shake, Medium",Mozzarella Sticks (6),"Sausage, Egg & Cheese Croissant",9.82586,11.170000000000002
"Sausage Gravy Biscuit, Double",Super Roast Beef,Bacon & Egg with Biscuit Platter,9.83086,14.17
"Sausage, Egg & Cheese Biscuit","Ultimate Chocolate Shake, Medium",Smokehouse Brisket,9.83595,12.07
Traditional Greek Gyro,"Ham, Egg & Cheese Biscuit","Vanilla Handcrafted Shake, Large",9.83629,7.77
"Sausage, Egg & Cheese Biscuit",Half Pound Roast Beef Sandwich,"Jamocha Handcrafted Shake, Medium",9.83853,7.2700000000000005
Sausage & Egg with Biscuit Platter,"Orange Cream Shake, Small","Jamocha Handcrafted Shake, Medium",9.84085,9.07
Roast Turkey Ranch & Bacon Sandwich,"Bacon, Egg & Cheese Croissant","Ultimate Chocolate Shake, Medium",9.84857,11.770000000000001
Roast Turkey & Swiss Sandwich,Loaded Curly Fries,Bacon & Egg with Biscuit Platter,9.85978,14.17
"Ham, Egg & Cheese Wrap",Bourbon BBQ Triple Stack Sandwich,Mozzarella Sticks (6),9.85998,13.670000000000002
"Bacon, Egg & Cheese Wrap",Loaded Italian,Gyro Loaded Curly Fries,9.86403,7.17
Traditional Greek Gyro,"Ham, Egg & Cheese Biscuit",Gyro Loaded Curly Fries,9.88496,7.77
"Sausage, Egg & Cheese Wrap","Vanilla Handcrafted Shake, Medium",Half Pound French Dip & Swiss/Au Jus Sandwich,9.88801,10.47
Roast Turkey Ranch & Bacon Wrap,Half Pound Beef 'n Cheddar Sandwich,"Sausage, Egg & Cheese Biscuit",9.88985,14.270000000000001
Traditional Greek Gyro,"Sausage, Egg & Cheese Sourdough",Three Cheese Steak Sandwich,9.8991,11.17
Buttermilk Chicken Bacon & Swiss Sandwich,"Sausage, Egg & Cheese Biscuit",Buttermilk Chicken Cordon Bleu Sandwich,9.89977,13.17
Buttermilk Chicken Cordon Bleu Sandwich,"Bacon, Egg & Cheese Biscuit","Vanilla Handcrafted Shake, Large",9.90686,10.77
Bourbon BBQ Brisket Sandwich,"Sausage, Egg & Cheese Biscuit",Traditional Greek Gyro,9.90863,10.57
"Vanilla Handcrafted Shake, Small","Sausage, Egg & Cheese Biscuit",Bourbon BBQ Triple Stack Sandwich,9.91189,10.67
Mozzarella Sticks (4),Bacon & Egg with Biscuit Platter,"Ultimate Chocolate Shake, Large",9.91786,12.97
Fire-Roasted Philly Sandwich,Super Greek Salad,"Sausage, Egg & Cheese Sourdough",9.9312,10.67
Roast Turkey & Swiss Wrap,"Ultimate Chocolate Shake, Medium",Sausage & Egg with Biscuit Platter,9.93409,13.07
Half Pound Beef 'n Cheddar Sandwich,Double Beef 'n Cheddar Sandwich,"Sausage, Egg & Cheese Wrap",9.95045,13.97
"Vanilla Handcrafted Shake, Medium",Mozzarella Sticks (6),Sausage & Egg with Biscuit Platter,9.95297,12.27
Buttermilk Chicken Cordon Bleu Sandwich,"Bacon, Egg & Cheese Biscuit",Gyro Loaded Curly Fries,9.95553,10.77
Half Pound French Dip & Swiss/Au Jus Sandwich,"Sausage, Egg & Cheese Biscuit",Roast Turkey Ranch & Bacon Wrap,9.96567,13.77
"Sausage, Egg & Cheese Sourdough",Loaded Italian,Loaded Italian,9.9768,5.970000000000001
"Orange Cream Shake, Large","Sausage, Egg & Cheese Wrap",Greek Gyro Salad,9.98259,7.869999999999999
"Bacon, Egg & Cheese Croissant","Curly Fries, Large",Bourbon BBQ Triple Stack Sandwich,9.98824,11.17
"Ham, Egg & Cheese Biscuit",Bourbon BBQ Triple Stack Sandwich,Roast Turkey Ranch & Bacon Wrap,9.99654,14.27
Bacon & Egg with Biscuit Platter,Super Roast Beef,"Ultimate Chocolate Shake, Large",9.99991,11.57
"Sausage, Egg & Cheese Croissant",Roast Turkey & Swiss Sandwich,Buttermilk Chicken Cordon Bleu Sandwich,10.00813,13.57
"Jamocha Handcrafted Shake, Large","Sausage, Egg & Cheese Wrap",Greek Gyro Salad,10.00993,7.67
"Bacon, Egg & Cheese Sourdough",Smokehouse Brisket,Bourbon BBQ Triple Stack Sandwich,10.01042,14.57
Sausage Gravy Biscuit,Ham & Egg w/Biscuit Platter,"Orange Cream Shake, Large",10.01959,9.27
Mozzarella Sticks (6),Bacon & Egg with Biscuit Platter,"Ultimate Chocolate Shake, Medium",10.02074,14.17
Half Pound French Dip & Swiss/Au Jus Sandwich,"Sausage, Egg & Cheese Wrap",Double Beef 'n Cheddar Sandwich,10.02626,13.47
"Orange Cream Shake, Large","Ham, Egg & Cheese Wrap",Half Pound Roast Beef Sandwich,10.02708,7.67
"Jamocha Handcrafted Shake, Large",Sausage Gravy Biscuit,Ham & Egg w/Biscuit Platter,10.04693,9.07
Buttermilk Chicken Bacon & Swiss Sandwich,"Sausage, Egg & Cheese Croissant","Orange Cream Shake, Medium",10.05005,10.57
Half Pound Roast Beef Sandwich,"Ham, Egg & Cheese Wrap","Jamocha Handcrafted Shake, Large",10.05442,7.470000000000001
"Sausage, Egg & Cheese Biscuit",Three Cheese Steak Sandwich,Traditional Greek Gyro,10.05928,11.17
Half Pound Beef 'n Cheddar Sandwich,"Vanilla Handcrafted Shake, Large","Ham, Egg & Cheese Wrap",10.06257,11.17
"Sausage, Egg & Cheese Wrap",Super Greek Salad,Bourbon BBQ Brisket Sandwich,10.0713,10.67
"Sausage, Egg & Cheese Croissant",Buttermilk Chicken Bacon & Swiss Sandwich,"Jamocha Handcrafted Shake, Medium",10.08469,10.370000000000001
Double Beef 'n Cheddar Sandwich,Mozzarella Sticks (6),Sausage & Egg with Biscuit Platter,10.09123,15.27
Fire-Roasted Philly Sandwich,"Sausage, Egg & Cheese Biscuit",Super Greek Salad,10.09138,10.67
"Ham, Egg & Cheese Wrap",Half Pound Beef 'n Cheddar Sandwich,Gyro Loaded Curly Fries,10.11124,11.17
"Orange Cream Shake, Medium",Reuben,Ham & Egg w/Biscuit Platter,10.11276,8.47
"Sausage, Egg & Cheese Croissant",Loaded Curly Fries,Traditional Greek Gyro,10.11878,7.77
"Sausage, Egg & Cheese Biscuit",Loaded Italian,Loaded Italian,10.13697,5.970000000000001
"Vanilla Handcrafted Shake, Large",Half Pound French Dip & Swiss/Au Jus Sandwich,"Ham, Egg & Cheese Wrap",10.13839,10.67
Ham & Egg w/Biscuit Platter,"Jamocha Handcrafted Shake, Medium",Reuben,10.14739,8.27
Ham & Egg w/Biscuit Platter,"Vanilla Handcrafted Shake, Medium",Roast Turkey Ranch & Bacon Sandwich,10.18179,8.77
Half Pound French Dip & Swiss/Au Jus Sandwich,Gyro Loaded Curly Fries,"Ham, Egg & Cheese Wrap",10.18706,10.67
Roast Turkey & Swiss Sandwich,Buttermilk Chicken Cordon Bleu Sandwich,Bacon & Egg with Biscuit Platter,10.20301,16.57
"Sausage, Egg & Cheese Croissant",Bourbon BBQ Brisket Sandwich,"Ultimate Chocolate Shake, Medium",10.20748,11.47
Sausage & Egg with Biscuit Platter,"Jamocha Handcrafted Shake, Small",Half Pound Beef 'n Cheddar Sandwich,10.212,12.17
"Sausage, Egg & Cheese Wrap",Three Cheese Steak Sandwich,Super Greek Salad,10.22195,11.27
Prime-Cut Chicken Tenders (5),Sausage & Egg with Biscuit Platter,Loaded Italian,10.22506,11.770000000000001
Roast Turkey Ranch & Bacon Wrap,Buttermilk Chicken Bacon & Swiss Sandwich,Sausage & Egg with Biscuit Platter,10.24028,15.469999999999999
"Ham, Egg & Cheese Wrap",Bourbon BBQ Brisket Sandwich,Bourbon BBQ Triple Stack Sandwich,10.2416,13.97
Bacon & Egg with Biscuit Platter,Buttermilk Chicken Bacon & Swiss Sandwich,"Orange Cream Shake, Medium",10.24493,13.57
"Sausage, Egg & Cheese Croissant",Half Pound Roast Beef Sandwich,Roast Turkey Ranch & Bacon Sandwich,10.24778,10.77
Sausage & Egg with Biscuit Platter,Bacon & Cheese Croissant,"Orange Cream Shake, Large",10.27404,12.37
