Item 1,Item 2,Item 3,Metric,Price
Bacon Swiss Crispy Chicken Sandwich,"Mile High Bacon, Egg & Cheese Biscuit (California only)","Burrito Mexicano, Steak",9.83406,12.329999999999998
Western Bacon Cheeseburger,Charbroiled Chicken Club Sandwich,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",9.83419,15.87
"Sausage, Egg & Cheese Biscuit","Hash Brown Nuggets, Small",Double All-Natural Burger,9.83651,12.17
"Grilled Cheese Breakfast Sandwich, Sausage",Double All-Natural Burger,Fried Zucchini,9.83693,16.77
Beer-Battered Cod Fish Sandwich,"Mile High Bacon, Egg & Cheese Biscuit (California only)",Chocolate Malt,9.83762,8.57
The 1/3 lb. Low Carb Thickburger,The 1/3 lb. Low Carb Thickburger,The 1/2 lb. Jalapeno Thickburger,9.84159,16.37
"Super Nachos, Chicken",Teriyaki Burger,"Bacon, Egg & Cheese Biscuit (California only)",9.84661,14.07
"Mile High Bacon, Egg & Cheese Biscuit (outside California)",Charbroiled BBQ Chicken Sandwich,The Big Carl,9.8509,12.770000000000001
"Hash Brown Nuggets, Medium","Mile High Bacon, Egg & Cheese Biscuit (outside California)",The Big Carl,9.85135,9.57
The Big Carl,Bean & Cheese Burrito,"Grilled Cheese Breakfast Sandwich, Sausage",9.856,10.77
The Breakfast Burger,"Chicken Stars, 4 Pieces",Double All-Natural Burger,9.8704,15.47
The 1/2 lb. Low Carb Thickburger,Double All-Natural Burger,Southwest Chicken Soft Taco,9.87064,16.27
The 1/2 lb. Low Carb Thickburger,The 1/3 lb. Jalapeno Thickburger,The 1/3 lb. Low Carb Thickburger,9.88722,16.169999999999998
"Bacon, Egg & Cheese Biscuit (outside California)","Natural-Cut Fries, Medium",The 1/2 lb. Western Bacon Thickburger,9.89493,11.07
Bacon Swiss Crispy Chicken Sandwich,"Mile High Bacon, Egg & Cheese Biscuit (outside California)","Burrito Especial, Chicken",9.8963,14.829999999999998
The 1/3 lb. Jalapeno Thickburger,The Breakfast Burger,Charbroiled Chicken Salad (add dressing),9.90089,13.370000000000001
Loaded Breakfast Burrito,"Super Nachos, Steak",Made From Scratch Biscuit (California only),9.90275,11.77
"Super Nachos, Chicken","Bacon, Egg & Cheese Biscuit (outside California)","Chicken Taquitos, 5 Pieces",9.90719,10.07
"Burrito Especial, Steak","Super Nachos, Ground Beef","Bacon, Egg & Cheese Biscuit (California only)",9.91,8.870000000000001
"Hard Taco, Ground Beef",Double Western Bacon Cheeseburger,The Breakfast Burger,9.91431,7.970000000000001
The Breakfast Burger,Charbroiled Santa Fe Chicken Sandwich,"Quesadilla, Steak",9.91991,10.770000000000001
"Grilled Cheese Breakfast Sandwich, Ham","Super Nachos, Ground Beef","Burrito Mexicano, Steak",9.92083,9.57
The 1/3 lb. Jalapeno Thickburger,Big Hamburger,"Grilled Cheese Breakfast Sandwich, Sausage",9.93455,9.57
The 1/3 lb. Mile High Bacon Thickburger,"Grilled Cheese Breakfast Sandwich, Sausage","Hash Brown Nuggets, Small",9.94286,10.170000000000002
"Sausage, Egg & Cheese Biscuit","Chicken Taquitos, 5 Pieces",Single All-Natural Burger,9.95021,11.77
"Bacon, Egg & Cheese Biscuit (California only)",The 1/2 lb. Western Bacon Thickburger,Bean & Cheese Burrito,9.95362,12.370000000000001
Big Chicken Fillet Sandwich,"Grilled Cheese Breakfast Sandwich, Sausage",Big Chicken Fillet Sandwich,9.96978,12.67
"Super Nachos, Steak","Burrito Especial, Steak","Grilled Cheese Breakfast Sandwich, Bacon",9.97177,9.57
Spicy Chicken Sandwich,"Grilled Cheese Breakfast Sandwich, Sausage",The 1/3 lb. Western Bacon Thickburger,9.97442,14.329999999999998
The Breakfast Burger,"Hard Taco, Ground Beef",The 1/3 lb. Guacamole Bacon Thickburger,9.97789,10.77
"Burrito Especial, Steak",Single All-Natural Burger,"Mile High Bacon, Egg & Cheese Biscuit (California only)",9.98393,11.77
The 1/2 lb. Western Bacon Thickburger,"Grilled Cheese Breakfast Sandwich, Sausage",Kid's Hamburger,9.98749,11.270000000000001
Kid's Cheeseburger,"Mile High Bacon, Egg & Cheese Biscuit (California only)",Double Western Bacon Cheeseburger,9.9975,8.27
"Burrito Mexicano, Chicken",The 1/3 lb. Jalapeno Thickburger,"Sausage, Egg & Cheese Biscuit",10.00004,12.669999999999998
"Super Nachos, Chicken",Made From Scratch Biscuit (California only),Monster Biscuit (outside California),10.00131,14.270000000000001
The 1/2 lb. Original Six Dollar Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (California only)",Kid's Hamburger,10.00478,11.270000000000001
Spicy Chicken Sandwich,The 1/3 lb. Original Six Dollar Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (California only)",10.0071,14.13
"Taco Salad, Steak",Jalapeno Turkey Burger,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",10.00913,8.07
The 1/3 lb. Original Six Dollar Thickburger,Teriyaki Turkey Burger,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",10.01953,10.77
"Chicken Stars, 9 Pieces","Sausage, Egg & Cheese Biscuit",Double Western Bacon Cheeseburger,10.02077,9.27
The 1/2 lb. Mile High Bacon Thickburger,"Bacon, Egg & Cheese Biscuit (outside California)",Made From Scratch Biscuit (California only),10.02371,14.07
The Breakfast Burger,Turkey Burger,OREO Cookie Shake,10.02574,6.87
Double All-Natural Burger,"Grilled Cheese Breakfast Sandwich, Bacon","Natural-Cut Fries, Large",10.02863,13.67
"Burrito Mexicano, Steak",Vanilla Malt,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",10.02875,8.47
"Natural-Cut Fries, Medium",The 1/2 lb. Jalapeno Thickburger,"Bacon, Egg & Cheese Biscuit (California only)",10.03409,10.57
Jalapeno Turkey Burger,The Breakfast Burger,Vanilla Shake,10.03838,8.67
"Mile High Bacon, Egg & Cheese Biscuit (outside California)","Burrito Mexicano, Steak",Strawberry Malt,10.04517,8.47
The Breakfast Burger,Strawberry Shake,Jalapeno Turkey Burger,10.04691,7.67
Chocolate Malt,"Burrito Mexicano, Steak","Mile High Bacon, Egg & Cheese Biscuit (outside California)",10.05383,7.67
Jalapeno Turkey Burger,Chocolate Shake,The Breakfast Burger,10.05643,6.57
"Bacon, Egg & Cheese Biscuit (California only)","Super Nachos, Ground Beef",Charbroiled Santa Fe Chicken Sandwich,10.05858,11.370000000000001
The 1/3 lb. Guacamole Bacon Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (California only)",Kid's Cheeseburger,10.06108,11.07
The 1/2 lb. Guacamole Bacon Thickburger,Made From Scratch Biscuit (outside California),"Grilled Cheese Breakfast Sandwich, Ham",10.0674,15.07
"Sausage, Egg & Cheese Biscuit",The 1/3 lb. Guacamole Bacon Thickburger,"Chicken Stars, 9 Pieces",10.08435,12.07
The 1/2 lb. Original Six Dollar Thickburger,"Grilled Cheese Breakfast Sandwich, Ham","Natural-Cut Fries, Large",10.08704,11.47
"Burrito California, Chicken",The 1/3 lb. Western Bacon Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (California only)",10.08742,11.17
"Super Nachos, Chicken",Monster Biscuit (California only),Made From Scratch Biscuit (outside California),10.0978,14.270000000000001
"Bacon, Egg & Cheese Biscuit (California only)",Made From Scratch Biscuit (outside California),The 1/2 lb. Mile High Bacon Thickburger,10.09887,14.07
"Burrito Mexicano, Steak",OREO Cookie Malt,"Mile High Bacon, Egg & Cheese Biscuit (California only)",10.10934,7.67
Big Chicken Fillet Sandwich,"Bacon, Egg & Cheese Biscuit (California only)","Taco Salad, Ground Beef",10.11336,9.27
Charbroiled Santa Fe Chicken Sandwich,"Super Nachos, Steak","Grilled Cheese Breakfast Sandwich, Bacon",10.12035,12.07
Guacamole Turkey Burger,The 1/3 lb. Original Six Dollar Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",10.12342,16.57
Charbroiled Santa Fe Chicken Sandwich,"Mile High Bacon, Egg & Cheese Biscuit (California only)",Single All-Natural Burger,10.13251,14.270000000000001
"Natural-Cut Fries, Small",The 1/2 lb. Guacamole Bacon Thickburger,"Grilled Cheese Breakfast Sandwich, Ham",10.13407,11.87
"Super Nachos, Steak",Charbroiled Chicken Club Sandwich,"Grilled Cheese Breakfast Sandwich, Ham",10.14012,12.07
The Breakfast Burger,Single All-Natural Burger,"Hand-Breaded Chicken Tenders, 5 Pieces",10.14181,14.27
"Grilled Cheese Breakfast Sandwich, Sausage",The 1/3 lb. Original Six Dollar Thickburger,"Burrito Especial, Chicken",10.1589,13.370000000000001
"Mile High Bacon, Egg & Cheese Biscuit (outside California)","Burrito California, Steak",The 1/3 lb. Original Six Dollar Thickburger,10.1622,8.83
"Grilled Cheese Breakfast Sandwich, Bacon",The 1/2 lb. Original Six Dollar Thickburger,Bean & Cheese Burrito,10.16376,12.57
"Natural-Cut Fries, Small","Super Nachos, Chicken",Monster Biscuit (California only),10.16447,11.07
"Natural-Cut Fries, Small","Bacon, Egg & Cheese Biscuit (California only)",The 1/2 lb. Mile High Bacon Thickburger,10.16554,10.870000000000001
OREO Cookie Malt,"Mile High Bacon, Egg & Cheese Biscuit (outside California)","Burrito Especial, Chicken",10.17158,10.17
Super Star with Cheese,"Hash Brown Nuggets, Large","Grilled Cheese Breakfast Sandwich, Bacon",10.17388,9.870000000000001
Big Chicken Fillet Sandwich,"Grilled Cheese Breakfast Sandwich, Bacon","Taco Salad, Steak",10.17454,9.97
"Grilled Cheese Breakfast Sandwich, Sausage",The 1/3 lb. Western Bacon Thickburger,Turkey Burger,10.17479,11.270000000000001
Bacon Swiss Crispy Chicken Sandwich,"Grilled Cheese Breakfast Sandwich, Sausage",Charbroiled Chicken Club Sandwich,10.18443,14.329999999999998
Double Western Bacon Cheeseburger,Chocolate Chip Cookie,"Grilled Cheese Breakfast Sandwich, Sausage",10.18726,6.870000000000001
Famous Star with Cheese,"Taco Salad, Ground Beef","Bacon, Egg & Cheese Biscuit (outside California)",10.18976,7.47
Western Bacon Cheeseburger,"Grilled Cheese Breakfast Sandwich, Ham",Bacon Swiss Crispy Chicken Sandwich,10.19068,15.629999999999999
"Quesadilla, Cheese","Grilled Cheese Breakfast Sandwich, Bacon","Super Nachos, Ground Beef",10.19124,8.77
Chocolate Chip Cookie,The 1/3 lb. Mile High Bacon Thickburger,"Sausage, Egg & Cheese Biscuit",10.19292,8.969999999999999
Teriyaki Turkey Burger,The 1/3 lb. Jalapeno Thickburger,"Grilled Cheese Breakfast Sandwich, Sausage",10.20421,10.27
Turkey Burger,"Mile High Bacon, Egg & Cheese Biscuit (California only)",The 1/3 lb. Original Six Dollar Thickburger,10.20747,11.07
"Bacon, Egg & Cheese Biscuit (California only)","Burrito Mexicano, Steak",Double Western Bacon Cheeseburger,10.21268,8.07
Western Bacon Cheeseburger,Monster Biscuit (outside California),"Natural-Cut Fries, Large",10.21319,14.77
"Grilled Cheese Breakfast Sandwich, Ham",Chips,The 1/2 lb. Guacamole Bacon Thickburger,10.21834,11.57
Super Star with Cheese,"Mile High Bacon, Egg & Cheese Biscuit (California only)","Chicken Stars, 9 Pieces",10.2196,12.37
"Grilled Cheese Breakfast Sandwich, Bacon",The 1/3 lb. Western Bacon Thickburger,"Chicken Taquitos, 5 Pieces",10.22252,12.770000000000001
"Sausage, Egg & Cheese Biscuit",The 1/3 lb. Jalapeno Thickburger,Jalapeno Turkey Burger,10.23173,9.57
Vanilla Shake,Big Chicken Fillet Sandwich,"Sausage, Egg & Cheese Biscuit",10.23473,10.370000000000001
Chocolate Cake,The 1/3 lb. Mile High Bacon Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",10.23563,10.17
The 1/2 lb. Original Six Dollar Thickburger,Kid's Cheeseburger,"Sausage, Egg & Cheese Biscuit",10.23964,10.370000000000001
Big Chicken Fillet Sandwich,Strawberry Shake,"Sausage, Egg & Cheese Biscuit",10.24327,9.370000000000001
Chips,"Super Nachos, Chicken",Monster Biscuit (California only),10.24874,10.77
"Bacon, Egg & Cheese Biscuit (California only)",The 1/2 lb. Mile High Bacon Thickburger,Chips,10.24981,10.57
"Chicken Stars, 9 Pieces","Mile High Bacon, Egg & Cheese Biscuit (outside California)",The Big Carl,10.24984,11.97
Chocolate Chip Cookie,"Grilled Cheese Breakfast Sandwich, Sausage",The 1/3 lb. Guacamole Bacon Thickburger,10.25084,9.67
The 1/3 lb. Low Carb Thickburger,"Super Nachos, Steak","Sausage, Egg & Cheese Biscuit",10.25239,11.370000000000001
"Sausage, Egg & Cheese Biscuit",Chocolate Shake,Big Chicken Fillet Sandwich,10.25279,8.27
"Grilled Cheese Breakfast Sandwich, Bacon",Double All-Natural Burger,Biscuit 'N' Gravy (outside California),10.25449,15.670000000000002
Single All-Natural Burger,"Grilled Cheese Breakfast Sandwich, Bacon",Western Bacon Cheeseburger,10.25572,15.07
"Taco Salad, Ground Beef",Big Country Breakfast Burrito,"Natural-Cut Fries, Medium",10.25952,7.37
"Hash Brown Nuggets, Small","Super Nachos, Steak",Big Country Breakfast Burrito,10.26316,8.17
Big Chicken Fillet Sandwich,"Mile High Bacon, Egg & Cheese Biscuit (California only)","Quesadilla, Steak",10.26724,10.57
"Sausage, Egg & Cheese Biscuit","Quesadilla, Chicken","Taco Salad, Chicken",10.27313,7.67
"Bacon, Egg & Cheese Biscuit (California only)","Burrito Mexicano, Steak",The 1/3 lb. Guacamole Bacon Thickburger,10.27626,10.870000000000001
"Chicken Taquitos, 5 Pieces","Mile High Bacon, Egg & Cheese Biscuit (California only)",Vanilla Shake,10.27749,10.97
Strawberry Shake,"Chicken Taquitos, 5 Pieces","Mile High Bacon, Egg & Cheese Biscuit (California only)",10.28602,9.97
"Chicken Taquitos, 3 Pieces",The Big Carl,"Mile High Bacon, Egg & Cheese Biscuit (California only)",10.29006,10.97
"Bacon, Egg & Cheese Biscuit (California only)","Taco Salad, Chicken",Single All-Natural Burger,10.2934,9.67
"Chicken Taquitos, 5 Pieces","Mile High Bacon, Egg & Cheese Biscuit (California only)",Chocolate Shake,10.29554,8.870000000000001
Famous Star with Cheese,"Quesadilla, Steak","Mile High Bacon, Egg & Cheese Biscuit (outside California)",10.29802,8.77
"Mile High Bacon, Egg & Cheese Biscuit (outside California)",Charbroiled Chicken Salad (add dressing),Double Western Bacon Cheeseburger,10.30277,11.770000000000001
The 1/3 lb. Jalapeno Thickburger,"Grilled Cheese Breakfast Sandwich, Sausage",Guacamole Turkey Burger,10.30811,16.07
The 1/3 lb. Mile High Bacon Thickburger,Big Hamburger,"Grilled Cheese Breakfast Sandwich, Bacon",10.31115,10.27
Biscuit 'N' Gravy (outside California),The 1/2 lb. Original Six Dollar Thickburger,"Grilled Cheese Breakfast Sandwich, Ham",10.3129,13.47
Double Western Bacon Cheeseburger,"Bacon, Egg & Cheese Biscuit (outside California)","Burrito Especial, Chicken",10.32053,10.57
"Chicken Stars, 4 Pieces",The 1/2 lb. Guacamole Bacon Thickburger,"Sausage, Egg & Cheese Biscuit",10.32581,13.370000000000001
Charbroiled BBQ Chicken Sandwich,"Grilled Cheese Breakfast Sandwich, Bacon",The 1/2 lb. Jalapeno Thickburger,10.32613,14.07
"Grilled Cheese Breakfast Sandwich, Bacon","Hash Brown Nuggets, Medium",The 1/2 lb. Jalapeno Thickburger,10.32658,10.870000000000001
"Burrito California, Chicken",Super Star with Cheese,"Sausage, Egg & Cheese Biscuit",10.33313,9.07
"Sausage, Egg & Cheese Biscuit",OREO Cookie Shake,Famous Star with Cheese,10.33921,6.470000000000001
Big Country Breakfast Burrito,Made From Scratch Biscuit (California only),Double Western Bacon Cheeseburger,10.33968,10.97
"Burrito California, Steak","Grilled Cheese Breakfast Sandwich, Sausage",The 1/3 lb. Jalapeno Thickburger,10.34689,8.33
The 1/2 lb. Low Carb Thickburger,"Burrito Especial, Chicken",The Breakfast Burger,10.35014,15.07
Monster Biscuit (California only),"Taco Salad, Chicken","Natural-Cut Fries, Medium",10.3542,9.87
"Bacon, Egg & Cheese Biscuit (California only)",The 1/2 lb. Original Six Dollar Thickburger,Big Hamburger,10.35479,10.07
The 1/2 lb. Original Six Dollar Thickburger,"Bacon, Egg & Cheese Biscuit (outside California)","Beef, Bean & Cheese Burrito",10.35871,11.870000000000001
Loaded Breakfast Burrito,"Natural-Cut Fries, Large",Single All-Natural Burger,10.36186,10.67
The 1/3 lb. Jalapeno Thickburger,Teriyaki Burger,"Grilled Cheese Breakfast Sandwich, Ham",10.36541,16.07
The 1/3 lb. Guacamole Bacon Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",Charbroiled Chicken Salad (add dressing),10.36635,14.57
"Grilled Cheese Breakfast Sandwich, Sausage",Kid's Cheeseburger,Double All-Natural Burger,10.36848,13.27
Double Western Bacon Cheeseburger,"Burrito Mexicano, Chicken","Grilled Cheese Breakfast Sandwich, Bacon",10.37099,11.27
Bean & Cheese Burrito,Bacon Swiss Crispy Chicken Sandwich,Loaded Breakfast Burrito,10.37355,12.33
"Taco Salad, Chicken",Biscuit 'N' Gravy (California only),Loaded Breakfast Burrito,10.37651,9.57
The 1/3 lb. Guacamole Bacon Thickburger,"Bacon, Egg & Cheese Biscuit (outside California)","Burrito Especial, Chicken",10.38411,13.370000000000001
"Grilled Cheese Breakfast Sandwich, Ham",Double All-Natural Burger,Big Hamburger,10.39204,12.97
Beer-Battered Cod Fish Sandwich,Big Country Breakfast Burrito,Western Bacon Cheeseburger,10.3966,13.77
"Taco Salad, Chicken",CrissCut Fries,Loaded Breakfast Burrito,10.39844,7.57
"Grilled Cheese Breakfast Sandwich, Ham",Big Chicken Fillet Sandwich,The 1/3 lb. Original Six Dollar Thickburger,10.39969,12.67
The 1/3 lb. Western Bacon Thickburger,Monster Biscuit (California only),Fried Zucchini,10.40037,16.57
"Chicken Stars, 6 Pieces","Mile High Bacon, Egg & Cheese Biscuit (outside California)",The 1/2 lb. Original Six Dollar Thickburger,10.40286,13.77
Made From Scratch Biscuit (California only),The 1/3 lb. Guacamole Bacon Thickburger,Big Country Breakfast Burrito,10.40326,13.770000000000001
Kid's Hamburger,Monster Biscuit (California only),"Super Nachos, Steak",10.41258,10.77
Made From Scratch Biscuit (California only),Loaded Breakfast Burrito,Super Star with Cheese,10.43294,12.870000000000001
The 1/3 lb. Guacamole Bacon Thickburger,"Burrito Mexicano, Chicken","Grilled Cheese Breakfast Sandwich, Bacon",10.43457,14.07
Monster Biscuit (outside California),Western Bacon Cheeseburger,Biscuit 'N' Gravy (outside California),10.43905,16.77
The 1/3 lb. Western Bacon Thickburger,"Hash Brown Nuggets, Small",Loaded Breakfast Burrito,10.44206,10.17
"Hand-Breaded Chicken Tenders, 5 Pieces","Mile High Bacon, Egg & Cheese Biscuit (outside California)",The 1/3 lb. Western Bacon Thickburger,10.44507,15.07
Monster Biscuit (California only),Famous Star with Cheese,Onion Rings,10.44544,10.97
OREO Cookie Malt,"Grilled Cheese Breakfast Sandwich, Sausage",Charbroiled Chicken Club Sandwich,10.45971,9.67
Single All-Natural Burger,Single All-Natural Burger,"Bacon, Egg & Cheese Biscuit (outside California)",10.46423,12.77
"Grilled Cheese Breakfast Sandwich, Ham","Quesadilla, Chicken","Super Nachos, Chicken",10.46491,9.77
Western Bacon Cheeseburger,"Grilled Cheese Breakfast Sandwich, Ham",OREO Cookie Malt,10.46596,10.97
Side of Beans,Big Country Breakfast Burrito,Double All-Natural Burger,10.49963,13.17
Super Star with Cheese,"Burrito Especial, Steak","Grilled Cheese Breakfast Sandwich, Bacon",10.50196,10.67
"Natural-Cut Fries, Medium",Monster Biscuit (outside California),Single All-Natural Burger,10.50371,12.97
Monster Biscuit (outside California),"Hash Brown Nuggets, Large",Teriyaki Burger,10.50479,15.97
Famous Star with Cheese,Beer-Battered Cod Fish Sandwich,Loaded Breakfast Burrito,10.51499,9.97
"Hash Brown Nuggets, Small","Taco Salad, Ground Beef",Monster Biscuit (California only),10.5264,9.27
The 1/3 lb. Low Carb Thickburger,The 1/3 lb. Western Bacon Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (California only)",10.53686,14.57
"Bacon, Egg & Cheese Biscuit (outside California)",Spicy Chicken Sandwich,Double All-Natural Burger,10.53971,16.33
"Burrito Mexicano, Chicken","Bacon, Egg & Cheese Biscuit (California only)",Double All-Natural Burger,10.54911,16.07
Charbroiled BBQ Chicken Sandwich,Monster Biscuit (California only),"Taco Salad, Steak",10.55102,12.670000000000002
Monster Biscuit (California only),"Taco Salad, Steak","Hash Brown Nuggets, Medium",10.55146,9.47
"Burrito Mexicano, Chicken",The 1/3 lb. Mile High Bacon Thickburger,"Grilled Cheese Breakfast Sandwich, Ham",10.56388,14.07
"Beef, Bean & Cheese Burrito",Western Bacon Cheeseburger,Monster Biscuit (California only),10.57016,15.87
"Grilled Cheese Breakfast Sandwich, Sausage","Chicken Stars, 6 Pieces",The 1/2 lb. Jalapeno Thickburger,10.57033,13.27
Big Country Breakfast Burrito,"Taco Salad, Steak","Beef, Bean & Cheese Burrito",10.57433,8.67
"Quesadilla, Cheese","Grilled Cheese Breakfast Sandwich, Ham",Double Western Bacon Cheeseburger,10.57875,7.970000000000001
The 1/2 lb. Western Bacon Thickburger,"Chicken Taquitos, 3 Pieces","Grilled Cheese Breakfast Sandwich, Bacon",10.58052,12.770000000000001
Teriyaki Turkey Burger,The 1/3 lb. Mile High Bacon Thickburger,"Grilled Cheese Breakfast Sandwich, Bacon",10.58081,10.97
Monster Biscuit (California only),Bean & Cheese Burrito,Single All-Natural Burger,10.58372,14.270000000000001
Loaded Breakfast Burrito,The Big Carl,Made From Scratch Biscuit (outside California),10.58395,12.47
Vanilla Malt,"Quesadilla, Chicken","Sausage, Egg & Cheese Biscuit",10.58752,7.47
Single All-Natural Burger,Biscuit 'N' Gravy (outside California),Loaded Breakfast Burrito,10.58772,12.67
"Bacon, Egg & Cheese Biscuit (outside California)","Taco Salad, Steak",OREO Cookie Shake,10.59084,5.569999999999999
Southwest Chicken Soft Taco,The 1/3 lb. Mile High Bacon Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",10.59725,11.27
Jalapeno Turkey Burger,Double Western Bacon Cheeseburger,"Grilled Cheese Breakfast Sandwich, Bacon",10.60268,8.17
"Taco Salad, Ground Beef","Grilled Cheese Breakfast Sandwich, Bacon","Quesadilla, Steak",10.60367,7.37
Strawberry Malt,"Sausage, Egg & Cheese Biscuit","Quesadilla, Chicken",10.60394,7.470000000000001
Single All-Natural Burger,Vanilla Malt,"Bacon, Egg & Cheese Biscuit (California only)",10.60779,9.469999999999999
"Quesadilla, Chicken","Sausage, Egg & Cheese Biscuit",Chocolate Malt,10.6126,6.67
The 1/3 lb. Original Six Dollar Thickburger,Biscuit 'N' Gravy (California only),Big Country Breakfast Burrito,10.61762,12.270000000000001
Strawberry Malt,Single All-Natural Burger,"Bacon, Egg & Cheese Biscuit (California only)",10.6242,9.469999999999999
"Bacon, Egg & Cheese Biscuit (California only)",Teriyaki Turkey Burger,The 1/2 lb. Original Six Dollar Thickburger,10.62445,10.77
"Grilled Cheese Breakfast Sandwich, Ham",Vanilla Shake,"Taco Salad, Steak",10.62673,8.370000000000001
The 1/3 lb. Original Six Dollar Thickburger,Loaded Breakfast Burrito,Charbroiled BBQ Chicken Sandwich,10.63104,12.870000000000001
"Hash Brown Nuggets, Medium",Loaded Breakfast Burrito,The 1/3 lb. Original Six Dollar Thickburger,10.63149,9.67
Chocolate Malt,Single All-Natural Burger,"Bacon, Egg & Cheese Biscuit (California only)",10.63286,8.67
Strawberry Shake,"Grilled Cheese Breakfast Sandwich, Ham","Taco Salad, Steak",10.63526,7.37
CrissCut Fries,Big Country Breakfast Burrito,The 1/3 lb. Original Six Dollar Thickburger,10.63955,10.27
The 1/3 lb. Guacamole Bacon Thickburger,"Grilled Cheese Breakfast Sandwich, Ham","Quesadilla, Cheese",10.64233,10.770000000000001
"Taco Salad, Steak","Grilled Cheese Breakfast Sandwich, Ham",Chocolate Shake,10.64479,6.27
Loaded Breakfast Burrito,OREO Cookie Malt,Bean & Cheese Burrito,10.64883,7.67
"Hard Taco, Ground Beef",The 1/2 lb. Jalapeno Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",10.64955,11.77
"Grilled Cheese Breakfast Sandwich, Bacon",Charbroiled Santa Fe Chicken Sandwich,Super Star with Cheese,10.65054,13.170000000000002
Loaded Breakfast Burrito,The Big Carl,"Natural-Cut Fries, Small",10.65061,9.27
Double All-Natural Burger,"Grilled Cheese Breakfast Sandwich, Ham",Teriyaki Turkey Burger,10.66171,13.67
"Hand-Breaded Chicken Tenders, 5 Pieces",The 1/3 lb. Jalapeno Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (California only)",10.66244,14.37
Spicy Chicken Sandwich,Loaded Breakfast Burrito,Western Bacon Cheeseburger,10.66443,15.629999999999999
The 1/3 lb. Western Bacon Thickburger,"Quesadilla, Steak","Grilled Cheese Breakfast Sandwich, Ham",10.66446,10.77
"Grilled Cheese Breakfast Sandwich, Bacon",The 1/3 lb. Guacamole Bacon Thickburger,Jalapeno Turkey Burger,10.66626,10.97
Vanilla Malt,"Natural-Cut Fries, Medium",Monster Biscuit (California only),10.66859,9.67
"Grilled Cheese Breakfast Sandwich, Ham",Charbroiled Chicken Club Sandwich,Super Star with Cheese,10.67031,13.170000000000002
The 1/3 lb. Mile High Bacon Thickburger,"Bacon, Egg & Cheese Biscuit (California only)","Quesadilla, Cheese",10.67598,10.07
The 1/3 lb. Mile High Bacon Thickburger,"Grilled Cheese Breakfast Sandwich, Bacon",Guacamole Turkey Burger,10.68471,16.770000000000003
Monster Biscuit (California only),Strawberry Malt,"Natural-Cut Fries, Medium",10.68501,9.67
Loaded Breakfast Burrito,Vanilla Malt,Biscuit 'N' Gravy (California only),10.69089,9.370000000000001
Chocolate Malt,"Natural-Cut Fries, Medium",Monster Biscuit (California only),10.69367,8.870000000000001
Big Chicken Fillet Sandwich,Loaded Breakfast Burrito,"Burrito Mexicano, Steak",10.70041,10.870000000000001
Loaded Breakfast Burrito,Biscuit 'N' Gravy (California only),Strawberry Malt,10.70731,9.370000000000001
Vanilla Malt,Loaded Breakfast Burrito,CrissCut Fries,10.71283,7.369999999999999
Chocolate Malt,Biscuit 'N' Gravy (California only),Loaded Breakfast Burrito,10.71597,8.57
"Burrito California, Steak",The 1/3 lb. Mile High Bacon Thickburger,"Grilled Cheese Breakfast Sandwich, Bacon",10.72349,9.030000000000001
"Grilled Cheese Breakfast Sandwich, Bacon",The 1/2 lb. Jalapeno Thickburger,"Chicken Stars, 9 Pieces",10.72507,13.270000000000001
"Mile High Bacon, Egg & Cheese Biscuit (outside California)","Quesadilla, Chicken",Vanilla Shake,10.72564,9.97
The 1/2 lb. Original Six Dollar Thickburger,Guacamole Turkey Burger,"Bacon, Egg & Cheese Biscuit (California only)",10.72834,16.57
Strawberry Malt,Loaded Breakfast Burrito,CrissCut Fries,10.72924,7.369999999999999
"Quesadilla, Chicken",Strawberry Shake,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",10.73417,8.97
The Big Carl,Chips,Loaded Breakfast Burrito,10.73488,8.97
Chocolate Malt,Loaded Breakfast Burrito,CrissCut Fries,10.7379,6.57
Turkey Burger,"Bacon, Egg & Cheese Biscuit (outside California)",Double All-Natural Burger,10.74008,13.27
Chocolate Cake,The 1/2 lb. Guacamole Bacon Thickburger,"Grilled Cheese Breakfast Sandwich, Ham",10.74099,10.969999999999999
"Quesadilla, Chicken",Chocolate Shake,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",10.74369,7.870000000000001
Garden Side Salad (add dressing),Monster Biscuit (California only),The 1/2 lb. Western Bacon Thickburger,10.75588,13.969999999999999
