Item 1,Item 2,Item 3,Metric,Price
"Onion Rings, Large",Grilled Chicken Melt Whatameal,Jalapeno Cheddar Biscuit,6.88109,11.670000000000002
Large White Bun,Triple Meat Whataburger Whatameal with Lower Calorie Sides,Honey BBQ Chicken Strip Sandwich Jr.,6.8821,15.120000000000001
Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,Large White Bun,Green Chile Double,6.88556,11.32
Green Chile Double Whatameal with Lower Calorie Sides,Whataburger Jr.,Pancake Platter with Bacon,6.88576,9.17
Whataburger,Hot Apple Pie,Sweet & Spicy Bacon Burger Jr. Whatameal,6.88844,9.32
Grilled Cheese Kid's Meal,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Biscuit with Bacon,6.8893,12.170000000000002
Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Pancake Platter with Bacon Whatameal,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,6.89195,17.369999999999997
Pancake Platter with Bacon,"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",Grilled Cheese Kid's Meal with Lower Calorie Sides,6.89349,16.97
Large White Bun,Green Chile Double Whatameal with Lower Calorie Sides,Jalapeno & Cheese Whataburger,6.89363,9.42
Biscuit and Jelly,Double Meat Whataburger,Pancake Platter with Sausage,6.89386,10.870000000000001
"Whatachick'n Strips, 3 Piece",Large Onion Rings,Pancake Platter with Bacon Whatameal,6.89788,10.67
Hot Lemon Pie,Green Chile Double Jr. Whatameal with Lower Calorie Sides,Pancake Platter with Bacon,6.89848,7.970000000000001
Biscuit and Gravy Whatameal,Justaburger Kid's Meal,Biscuit and Gravy,6.89884,8.969999999999999
Grilled Chicken Sandwich Whatameal,Hot Lemon Pie,Double Meat Whataburger Jr.,6.90014,10.32
Grilled Cheese Kid's Meal with Lower Calorie Sides,Pancakes,Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,6.90176,12.57
Sweet & Spicy Bacon Burger Jr. Whatameal,Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,Whole Grain Bun,6.90195,11.370000000000001
Whole Grain Bun,Pancake Platter with Sausage,Whataburger Patty Melt,6.90522,11.52
Whatachick'n Strips 2 Piece Kid's Meal,Grilled Chicken Sandwich,Pancakes,6.91024,10.32
Grilled Chicken Melt Whatameal,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Hot Lemon Pie,6.91072,10.97
Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Pancakes,Double Meat Whataburger,6.9123,14.17
"Onion Rings, Large",Jalapeno Cheddar Biscuit with Bacon,Chicken Fajita Taco Whatameal,6.91313,11.42
Large French Fry,Grilled Cheese Kid's Meal with Lower Calorie Sides,Jalapeno Cheddar Biscuit and Gravy Whatameal,6.91372,11.370000000000001
Honey Butter Chicken Biscuit,Large French Fry,Whatachick'n Bites 4 Piece Kid's Meal,6.91393,8.469999999999999
Jalapeno Cheddar Biscuit and Gravy Whatameal,Double Meat Whataburger Jr.,Pancake Platter with Bacon Whatameal,6.91558,10.27
Whatacatch Sandwich,Whataburger Whatameal with Lower Calorie Sides,Justaburger Kid's Meal,6.91628,12.17
Chicken Fajita Taco Whatameal,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Biscuit,6.91677,14.22
Justaburger Kid's Meal,Green Chile Double Jr.,Large Onion Rings,6.91739,8.97
Pancake Platter with Bacon,Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,6.91781,16.97
Justaburger Kid's Meal with Lower Calorie Sides,Grilled Cheese Kid's Meal with Lower Calorie Sides,Honey Butter Chicken Biscuit Whatameal,6.91992,14.67
Jalapeno Cheddar Biscuit and Gravy,Whataburger Jr.,Chicken Fajita Taco Whatameal,6.92066,11.22
"Onion Rings, Large",Whatachick'n Strips 2 Piece Kid's Meal,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,6.92106,13.57
Whataburger Jr. Whatameal with Lower Calorie Sides,Honey BBQ Chicken Strip Sandwich Jr.,Grilled Cheese Kid's Meal,6.92136,13.120000000000001
Medium Onion Rings,Grilled Chicken Melt Whatameal,Jalapeno Cheddar Biscuit with Bacon,6.92179,11.670000000000002
Whataburger Jr.,Biscuit and Gravy,Grilled Chicken Melt Whatameal,6.92507,10.72
Kids Grilled Cheese,Chicken Fajita Taco Whatameal,Hot Lemon Pie,6.92814,10.620000000000001
Grilled Cheese Kid's Meal,Medium French Fry,Whatacatch Sandwich,6.92927,9.07
Large White Bun,Sweet & Spicy Bacon Burger Whatameal with Lower Calorie Sides,Honey BBQ Chicken Strip Sandwich Jr.,6.93033,10.719999999999999
Double Meat Whataburger Whatameal with Lower Calorie Sides,Biscuit,Pancake Platter with Sausage,6.9321,7.970000000000001
Jalapeno Cheddar Biscuit and Gravy,Whatachick'n Bites 4 Piece Kid's Meal,Large Onion Rings,6.93362,8.97
Justaburger Kid's Meal with Lower Calorie Sides,"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",Whatachick'n Bites 4 Piece Kid's Meal,6.93667,16.37
Apple & Cranberry Whatachick'n Salad,Pancakes,Pancake Platter with Bacon Whatameal,6.93833,13.27
Whole Grain Bun,Honey BBQ Chicken Strip Sandwich Whatameal with Lower Calorie Sides,Double Meat Whataburger Whatameal with Lower Calorie Sides,6.93897,13.52
Pancake Platter with Sausage Whatameal,Biscuit,"Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides",6.94071,9.27
Hot Apple Pie,Biscuit and Gravy,Grilled Chicken Sandwich Whatameal,6.9424,9.27
Whataburger Whatameal with Lower Calorie Sides,Pancake Platter with Bacon Whatameal,Biscuit with Sausage,6.94262,12.57
Large White Bun,Chicken Fajita Taco,Whatachick'n Sandwich Whatameal,6.94288,12.02
Whataburger Whatameal with Lower Calorie Sides,Whole Grain Bun,Chop House Cheddar Burger Whatameal with Lower Calorie Sides,6.94299,15.419999999999998
Small French Fry,Avocado Bacon Burger Whatameal with Lower Calorie Sides,Justaburger Kid's Meal,6.94518,8.77
Avocado Bacon Burger,Biscuit and Jelly,Whataburger Jr. Whatameal,6.94619,7.88
Justaburger Kid's Meal,Whataburger Jr. Whatameal with Lower Calorie Sides,"Whatachick'n Bites, 9 Piece Whatameal with Lower Calorie Sides",6.94889,13.52
Biscuit and Jelly,"Whataburger Patty Melt, Single",Pancake Platter with Sausage Whatameal,6.94944,12.57
Double Meat Whataburger Jr. Whatameal,Biscuit,Bacon & Cheese Whataburger,6.95093,8.870000000000001
Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Chop House Cheddar Burger,Large White Bun,6.95147,13.219999999999999
Honey Butter Chicken Biscuit Whatameal,Jalapeno Cheddar Biscuit with Bacon,Pancake Platter with Bacon Whatameal,6.95203,9.77
Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Whataburger Jr. Whatameal,Honey Butter Chicken Biscuit,6.95224,12.92
"Whatachick'n Bites, 9 Piece Whatameal with Lower Calorie Sides",Honey BBQ Chicken Strip Sandwich Whatameal with Lower Calorie Sides,Large White Bun,6.95252,15.219999999999999
Bacon & Cheese Whataburger Whatameal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal,Small French Fry,6.95465,12.52
Justaburger Kid's Meal with Lower Calorie Sides,Triple Meat Whataburger,Medium Onion Rings,6.95513,14.07
Double Meat Whataburger Jr.,Justaburger Kid's Meal,Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,6.95559,12.37
Bacon & Cheese Whataburger,Whatachick'n Strips 2 Piece Kid's Meal,Whataburger Jr.,6.9568,10.77
Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,Large White Bun,Monterey Melt,6.95846,14.620000000000001
Honey Butter Chicken Biscuit,Hot Apple Pie,Chicken Fajita Taco Whatameal,6.95856,9.82
Biscuit,Honey BBQ Chicken Strip Sandwich,Pancake Platter with Sausage,6.95907,9.870000000000001
Whataburger Jr. Whatameal with Lower Calorie Sides,Pancake Platter with Bacon,Green Chile Double,6.96302,11.22
Avocado Bacon Burger Whatameal with Lower Calorie Sides,Pancake Platter with Bacon Whatameal,Hot Apple Pie,6.96408,8.87
Pancake Platter with Sausage,Justaburger Kid's Meal with Lower Calorie Sides,"Whataburger Patty Melt, Single",6.96542,14.469999999999999
Honey BBQ Chicken Strip Sandwich Whatameal with Lower Calorie Sides,Honey BBQ Chicken Strip Sandwich,Whole Grain Bun,6.96594,15.42
Honey Butter Chicken Biscuit Whatameal,Honey BBQ Chicken Strip Sandwich Jr.,Pancake Platter with Bacon,6.96701,11.469999999999999
Jalapeno Cheddar Biscuit with Sausage,Large Onion Rings,Justaburger Kid's Meal,6.96757,8.37
Whataburger Jr.,Pancake Platter with Bacon Whatameal,Avocado Bacon Burger,6.9699,7.33
Grilled Cheese Kid's Meal with Lower Calorie Sides,Pancakes,Monterey Melt Jr. Whatameal with Lower Calorie Sides,6.97035,16.47
Monterey Melt Jr. Whatameal with Lower Calorie Sides,Whole Grain Bun,Sweet & Spicy Bacon Burger Jr. Whatameal,6.97054,15.27
Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Sweet & Spicy Bacon Burger Jr. Whatameal,Hot Apple Pie,6.97106,12.22
Biscuit with Bacon,Whatachick'n Strips 2 Piece Kid's Meal,Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,6.97293,12.67
Whataburger Jr. Whatameal,Whataburger Jr. with Bacon & Cheese,Honey Butter Chicken Biscuit Whatameal,6.97347,10.42
"Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides",Green Chile Double Whatameal with Lower Calorie Sides,Large White Bun,6.97409,9.22
Small French Fry,Large Onion Rings,Triple Meat Whataburger Whatameal with Lower Calorie Sides,6.97601,12.370000000000001
Hot Lemon Pie,Large French Fry,Triple Meat Whataburger Whatameal with Lower Calorie Sides,6.97808,10.969999999999999
Pancake Platter with Sausage Whatameal,Medium Onion Rings,Whatachick'n Sandwich Whatameal with Lower Calorie Sides,6.97856,13.02
Cinnamon Roll,Pancake Platter with Sausage Whatameal,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,6.97906,20.67
Cinnamon Roll,Sweet & Spicy Bacon Burger Jr. Whatameal,Cinnamon Roll,6.98044,23.82
Pancakes,Chop House Cheddar Burger Jr. Whatameal with Lower Calorie Sides,Grilled Cheese Kid's Meal with Lower Calorie Sides,6.98185,16.47
Sweet & Spicy Bacon Burger Jr. Whatameal,Chop House Cheddar Burger Jr. Whatameal with Lower Calorie Sides,Whole Grain Bun,6.98204,15.27
Biscuit,Whataburger Jr. Whatameal,Avocado Bacon Burger Whatameal with Lower Calorie Sides,6.98259,8.82
Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Sweet & Spicy Bacon Burger Jr. Whatameal,Medium Onion Rings,6.98588,11.120000000000001
Justaburger Kid's Meal,Jalapeno & Cheese Whataburger,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,6.98969,10.77
Whataburger,Jalapeno Cheddar Biscuit with Bacon,Pancake Platter with Sausage Whatameal,6.99083,10.27
Double Meat Whataburger Jr. with Cheese,Justaburger Kid's Meal,Biscuit and Gravy Whatameal,6.99132,10.42
Whataburger Patty Melt Whatameal with Lower Calorie Sides,Large White Bun,Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,6.99158,15.32
Hot Apple Pie,Grilled Chicken Melt Whatameal,Kids Grilled Cheese,6.99393,10.870000000000001
"French Fries, Large",Green Chile Double Whatameal with Lower Calorie Sides,"French Fries, Medium",6.9952,7.42
"French Fries, Large",Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,6.99639,14.27
Pancake Platter with Bacon Whatameal,"Whatachick'n Bites, 9 Piece Whatameal with Lower Calorie Sides",Biscuit with Bacon,7.00078,13.169999999999998
Double Meat Whataburger Whatameal with Lower Calorie Sides,Pancake Platter with Bacon,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,7.00238,10.47
Triple Meat Whataburger,Hot Lemon Pie,Large Onion Rings,7.004,9.47
Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,Pancake Platter with Sausage Whatameal,Biscuit and Jelly,7.00585,10.67
Pancakes,Whatachick'n Strips 2 Piece Kid's Meal,Grilled Chicken Melt Whatameal with Lower Calorie Sides,7.00648,12.870000000000001
Grilled Cheese Kid's Meal with Lower Calorie Sides,Justaburger Kid's Meal with Lower Calorie Sides,Bacon & Cheese Whataburger,7.00731,16.87
Chicken Fajita Taco Whatameal,Biscuit and Jelly,Biscuit with Sausage,7.00983,11.82
Jalapeno & Cheese Whataburger,Whataburger Jr. Whatameal,Biscuit and Gravy,7.0102,10.469999999999999
Hot Lemon Pie,Justaburger Kid's Meal,Avocado Bacon Burger,7.01067,4.93
Jalapeno Cheddar Biscuit and Gravy,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,Pancake Platter with Bacon Whatameal,7.01121,14.57
Double Meat Whataburger Jr. Whatameal,Pancake Platter with Bacon,"Whatachick'n Strips, 2 Piece",7.01123,10.370000000000001
Hot Lemon Pie,Whatacatch Sandwich,Chicken Fajita Taco Whatameal,7.01336,10.82
Whataburger Jr. with Bacon & Cheese,Grilled Chicken Sandwich Whatameal,Biscuit with Bacon,7.01537,12.52
Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Sweet & Spicy Bacon Burger Jr. Whatameal,Hot Lemon Pie,7.0161,13.22
Grilled Chicken Melt Whatameal,Double Meat Whataburger Jr. with Cheese,Whataburger Jr.,7.01754,12.17
Double Meat Whataburger Jr. Whatameal,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,Cinnamon Roll,7.01902,19.77
Pancake Platter with Sausage,Justaburger Kid's Meal with Lower Calorie Sides,Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,7.02184,12.57
Whataburger Jr. Whatameal,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,7.02224,18.72
Grilled Cheese Kid's Meal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal,Jalapeno Cheddar Biscuit,7.02234,13.07
Cinnamon Roll,Chicken Fajita Taco Whatameal,Whataburger Jr. with Bacon & Cheese,7.02349,19.02
Sweet & Spicy Bacon Burger Whatameal with Lower Calorie Sides,Large Onion Rings,"French Fries, Small",7.02425,7.420000000000001
Large French Fry,Hot Lemon Pie,Sweet & Spicy Bacon Burger Whatameal with Lower Calorie Sides,7.02632,6.57
Whataburger Patty Melt,Cinnamon Roll,Pancakes,7.02894,17.27
Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Pancake Platter with Bacon,Honey BBQ Chicken Strip Sandwich,7.02935,12.370000000000001
"Whataburger Patty Melt, Single",Double Meat Whataburger Jr. Whatameal,Medium Onion Rings,7.03133,10.870000000000001
"Whataburger Patty Melt, Single Whatameal with Lower Calorie Sides",Pancake Platter with Sausage Whatameal,Biscuit,7.03162,12.77
Grilled Chicken Sandwich Whatameal,Hot Apple Pie,Double Meat Whataburger Jr. with Cheese,7.03487,10.72
Sweet & Spicy Bacon Burger,Justaburger Kid's Meal with Lower Calorie Sides,Medium Onion Rings,7.03602,13.370000000000001
Sweet & Spicy Bacon Burger Jr. Whatameal,Small French Fry,Honey BBQ Chicken Strip Sandwich Jr.,7.0361,12.719999999999999
Pancake Platter with Bacon,Double Meat Whataburger Jr.,Honey BBQ Chicken Strip Sandwich Whatameal with Lower Calorie Sides,7.03668,13.969999999999999
"French Fries, Medium",Whatachick'n Strips 2 Piece Kid's Meal,"Whataburger Patty Melt, Single",7.03728,11.02
"Whataburger Patty Melt, Single",Grilled Cheese Kid's Meal,Biscuit,7.03817,9.77
Bacon & Cheese Whataburger,Pancake Platter with Bacon Whatameal,Jalapeno Cheddar Biscuit with Bacon,7.03942,11.969999999999999
Pancake Platter with Bacon Whatameal,Whataburger,Green Chile Double Jr.,7.04085,10.87
Whatachick'n Strips 2 Piece Kid's Meal,Large French Fry,Biscuit with Sausage,7.04261,8.67
Whatachick'n Strips 2 Piece Kid's Meal,Biscuit and Gravy,Whataburger,7.04326,8.92
Double Meat Whataburger Whatameal with Lower Calorie Sides,Pancakes,Biscuit with Sausage,7.0436,8.870000000000001
Medium Onion Rings,Whatachick'n Sandwich,Grilled Cheese Kid's Meal,7.04554,9.72
Large Onion Rings,Green Chile Double,"French Fries, Medium",7.05093,7.62
Honey BBQ Chicken Strip Sandwich Jr.,Pancakes,"Whatachick'n Bites, 9 Piece Whatameal with Lower Calorie Sides",7.05212,13.969999999999999
Biscuit,Double Meat Whataburger,Whatachick'n Bites 4 Piece Kid's Meal,7.0535,9.370000000000001
Chop House Cheddar Burger,Biscuit and Gravy Whatameal,Whole Grain Bun,7.05407,11.77
Grilled Cheese Kid's Meal with Lower Calorie Sides,Medium Onion Rings,Double Meat Whataburger Whatameal with Lower Calorie Sides,7.05439,12.370000000000001
Honey BBQ Chicken Strip Sandwich Jr.,Bacon & Cheese Whataburger,Pancake Platter with Bacon,7.0544,13.67
Large Onion Rings,Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,Jalapeno & Cheese Whataburger,7.06018,12.57
Bacon & Cheese Whataburger,Whataburger Jr. Whatameal,Whataburger Jr. with Bacon & Cheese,7.06086,12.62
Kids Justaburger,Honey Butter Chicken Biscuit,Sweet & Spicy Bacon Burger Jr. Whatameal,7.062,11.02
Monterey Melt Whatameal with Lower Calorie Sides,"French Fries, Large",Whataburger Jr.,7.06378,11.67
"Whataburger Patty Melt, Single Whatameal with Lower Calorie Sides",Green Chile Double Whatameal with Lower Calorie Sides,Large White Bun,7.065,12.719999999999999
Justaburger Kid's Meal with Lower Calorie Sides,Chop House Cheddar Burger Whatameal with Lower Calorie Sides,Biscuit and Jelly,7.06577,15.77
Jalapeno Cheddar Biscuit,Jalapeno Cheddar Biscuit and Gravy Whatameal,Double Meat Whataburger Jr. Whatameal,7.06864,8.67
Whataburger Jr. Whatameal with Lower Calorie Sides,Whataburger Patty Melt Whatameal with Lower Calorie Sides,Pancake Platter with Bacon,7.06904,15.22
Biscuit and Gravy Whatameal,Medium French Fry,Honey BBQ Chicken Strip Sandwich Whatameal with Lower Calorie Sides,7.06908,13.219999999999999
"Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides",Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Justaburger Kid's Meal,7.07015,10.57
Honey Butter Chicken Biscuit,Sweet & Spicy Bacon Burger Jr. Whatameal,"Onion Rings, Medium",7.07037,9.92
Honey BBQ Chicken Strip Sandwich,Pancakes,Biscuit with Sausage,7.07057,10.77
"Whatachick'n Bites, 9 Piece",Pancakes,Grilled Cheese Kid's Meal with Lower Calorie Sides,7.07059,14.07
Sweet & Spicy Bacon Burger Jr. Whatameal,"Whatachick'n Bites, 9 Piece",Whole Grain Bun,7.07078,12.870000000000001
Honey Butter Chicken Biscuit,Honey BBQ Chicken Strip Sandwich Jr.,Justaburger Kid's Meal,7.0708,11.17
Whatachick'n Bites 4 Piece Kid's Meal,Biscuit and Jelly,"Whatachick'n Bites, 9 Piece Whatameal with Lower Calorie Sides",7.07143,12.57
Jalapeno Cheddar Biscuit with Bacon,Pancake Platter with Sausage Whatameal,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,7.07345,13.17
Pancake Platter with Sausage Whatameal,Biscuit and Jelly,Monterey Melt Jr. Whatameal with Lower Calorie Sides,7.07444,14.57
Chicken Fajita Taco,Pancakes,Pancake Platter with Sausage Whatameal,7.0749,10.919999999999998
Whole Grain Bun,"Whatachick'n Bites, 6 Piece Whatameal",Grilled Chicken Melt,7.07495,10.420000000000002
"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Justaburger Kid's Meal,7.07519,17.17
Medium French Fry,"Onion Rings, Large",Monterey Melt Whatameal with Lower Calorie Sides,7.0773,11.870000000000001
Whatachick'n Strips 2 Piece Kid's Meal,Justaburger Kid's Meal with Lower Calorie Sides,Green Chile Double Jr.,7.07754,12.77
Whataburger Jr. Whatameal with Lower Calorie Sides,Sweet & Spicy Bacon Burger Jr. Whatameal,Kids Grilled Cheese,7.07817,12.97
Whatacatch Sandwich,Grilled Chicken Melt Whatameal,Hot Apple Pie,7.07915,11.07
Whatachick'n Sandwich Whatameal with Lower Calorie Sides,Large White Bun,Monterey Melt Whatameal with Lower Calorie Sides,7.08059,15.469999999999999
Grilled Cheese Kid's Meal with Lower Calorie Sides,Honey BBQ Chicken Strip Sandwich,Medium Onion Rings,7.08136,14.27
Monterey Melt Whatameal with Lower Calorie Sides,Justaburger Kid's Meal with Lower Calorie Sides,Whataburger Jr. Whatameal with Lower Calorie Sides,7.08159,17.32
Hot Lemon Pie,Sweet & Spicy Bacon Burger,Large Onion Rings,7.08489,8.77
"Whatachick'n Strips, 3 Piece",Medium Onion Rings,Grilled Cheese Kid's Meal,7.0854,9.67
Biscuit and Jelly,Pancake Platter with Sausage Whatameal,Chop House Cheddar Burger Jr. Whatameal with Lower Calorie Sides,7.08593,14.57
"French Fries, Small",Grilled Chicken Melt Whatameal,Biscuit with Sausage,7.08658,10.82
Medium Onion Rings,Double Meat Whataburger Jr. Whatameal,Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,7.08774,8.97
Monterey Melt Jr. Whatameal with Lower Calorie Sides,Justaburger Kid's Meal with Lower Calorie Sides,Pancake Platter with Sausage,7.09042,16.47
Avocado Bacon Burger Whatameal with Lower Calorie Sides,Kids Grilled Cheese,Pancakes,7.09048,9.47
"Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides",Whataburger Jr. Whatameal,Biscuit and Gravy,7.09067,10.27
Jalapeno Cheddar Biscuit with Sausage,Whataburger,Pancake Platter with Bacon Whatameal,7.09104,10.27
Monterey Melt,Whataburger Jr.,Large Onion Rings,7.09297,9.97
Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal,"French Fries, Medium",7.09369,9.120000000000001
