Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price,Saturated Fat Metric
Super Supreme - Large Thin 'N Crispy® Slice,170.7,19.0,31.0,17.0,5.0,3.0,940.0,50.0,360.0,8.0,0.0,0.5740740740740741,0.925925925925926,1.3708513708513708,2.175925925925926,1.8888888888888888,16.49,2.2222222222222223
Taco Pizza *Local Specialty* - Large Thin 'N Crispy® Slice,171.9,15.0,35.0,17.0,4.0,4.0,740.0,40.0,340.0,8.0,0.5,0.6862745098039216,0.7843137254901961,1.145912910618793,1.8137254901960784,2.0,15.49,2.3529411764705883
American Chicken Club *Local Specialty* - Large Original Stuffed Crust® Slice,172.0,22.0,37.0,16.0,2.0,3.0,760.0,50.0,410.0,8.0,0.0,0.6016260162601627,0.8130081300813008,1.3937282229965156,1.5447154471544717,1.5609756097560976,18.49,1.951219512195122
Badger Special *Local Specialty* - Large Original Stuffed Crust® Slice,157.4,17.0,36.0,16.0,2.0,3.0,750.0,45.0,360.0,8.0,0.0,0.6666666666666667,0.8333333333333334,1.2265512265512266,1.7361111111111114,1.777777777777778,17.49,2.2222222222222223
BBQ Beef - Large Original Stuffed Crust® Slice,164.6,16.0,40.0,18.0,6.0,3.0,830.0,50.0,380.0,8.0,0.5,0.7017543859649122,0.8771929824561403,1.0936431989063569,1.8201754385964912,1.8947368421052633,17.49,2.1052631578947367
BBQ Chicken *Local Specialty* - Large Original Stuffed Crust® Slice,149.4,12.0,41.0,17.0,7.0,2.0,700.0,45.0,340.0,6.0,0.0,0.803921568627451,0.8823529411764707,0.9167303284950343,1.7156862745098038,2.0,18.49,1.7647058823529411
BBQ Lover's *Local Specialty* - Large Original Stuffed Crust® Slice,146.6,16.0,41.0,16.0,7.0,2.0,790.0,45.0,370.0,8.0,0.0,0.7387387387387389,0.8108108108108109,1.1232011232011232,1.7792792792792793,1.7297297297297298,17.49,2.1621621621621623
BLT *Local Specialty* - Large Original Stuffed Crust® Slice,157.8,22.0,34.0,14.0,2.0,2.0,690.0,45.0,390.0,8.0,0.0,0.5811965811965812,0.7692307692307693,1.465201465201465,1.4743589743589745,1.4358974358974357,17.49,2.051282051282051
Fiesta Taco (Beef) - Large Original Stuffed Crust® Slice,194.6,20.0,44.0,16.0,2.0,4.0,860.0,40.0,420.0,8.0,0.0,0.6984126984126985,0.6349206349206349,1.2368583797155226,1.7063492063492063,1.523809523809524,17.49,1.9047619047619049
Fiesta Taco (Chicken) - Large Original Stuffed Crust® Slice,196.0,16.0,44.0,17.0,2.0,4.0,790.0,40.0,390.0,7.0,0.0,0.7521367521367521,0.6837606837606838,1.0656010656010655,1.688034188034188,1.7435897435897436,18.49,1.7948717948717947
Garden Chicken *Local Specialty* - Large Original Stuffed Crust® Slice,161.2,12.0,37.0,16.0,2.0,3.0,680.0,40.0,320.0,6.0,0.0,0.7708333333333334,0.8333333333333334,0.974025974025974,1.7708333333333335,2.0,18.49,1.875
Garden Fresh *Local Specialty* - Large Original Stuffed Crust® Slice,168.2,12.0,37.0,13.0,3.0,3.0,620.0,30.0,310.0,6.0,0.0,0.7956989247311829,0.6451612903225806,1.0054461667364893,1.6666666666666667,1.6774193548387097,17.49,1.935483870967742
Hawaiian *Local Specialty* - Large Original Stuffed Crust® Slice,156.1,12.0,38.0,15.0,4.0,2.0,780.0,35.0,310.0,6.0,0.0,0.8172043010752688,0.7526881720430108,1.0054461667364893,2.096774193548387,1.935483870967742,17.49,1.935483870967742
Hawaiian Luau - Large Original Stuffed Crust® Slice,149.1,13.0,36.0,15.0,3.0,2.0,740.0,35.0,320.0,6.0,0.0,0.75,0.7291666666666667,1.0551948051948052,1.9270833333333335,1.875,17.49,1.875
Ohio's Best *Local Specialty* - Large Original Stuffed Crust® Slice,181.8,19.0,37.0,16.0,3.0,3.0,820.0,45.0,380.0,8.0,0.0,0.6491228070175439,0.7894736842105263,1.2987012987012987,1.7982456140350878,1.6842105263157894,18.49,2.1052631578947367
Super Supreme - Large Original Stuffed Crust® Slice,192.4,23.0,37.0,19.0,3.0,3.0,1020.0,55.0,430.0,10.0,0.0,0.5736434108527132,0.8527131782945737,1.389308366052552,1.9767441860465118,1.7674418604651163,18.49,2.3255813953488373
Taco Pizza *Local Specialty* - Large Original Stuffed Crust® Slice,197.8,19.0,41.0,19.0,2.0,5.0,840.0,50.0,410.0,9.0,0.5,0.6666666666666667,0.8130081300813008,1.2036743744060816,1.707317073170732,1.8536585365853657,17.49,2.195121951219512
American Chicken Club *Local Specialty* - Rectangle Slice,122.5,15.0,30.0,11.0,2.0,2.0,510.0,25.0,300.0,4.5,0.0,0.6666666666666667,0.5555555555555556,1.2987012987012987,1.4166666666666667,1.4666666666666668,16.49,1.5
Badger Special *Local Specialty* - Rectangle Slice,111.8,12.0,29.0,11.0,1.0,2.0,500.0,25.0,260.0,4.5,0.0,0.7435897435897436,0.6410256410256411,1.1988011988011988,1.6025641025641026,1.6923076923076925,16.49,1.7307692307692308
BBQ Beef - Rectangle,116.4,11.0,32.0,12.0,4.0,2.0,550.0,25.0,270.0,4.0,0.0,0.7901234567901235,0.6172839506172839,1.0582010582010584,1.697530864197531,1.777777777777778,15.49,1.4814814814814816
BBQ Chicken *Local Specialty* - Rectangle Slice,109.5,8.0,34.0,12.0,6.0,2.0,480.0,25.0,250.0,3.0,0.0,0.9066666666666667,0.6666666666666667,0.8311688311688312,1.6,1.92,16.49,1.2
BBQ Lover's *Local Specialty* - Rectangle Slice,106.9,11.0,34.0,11.0,6.0,2.0,540.0,25.0,280.0,4.0,0.0,0.8095238095238095,0.5952380952380952,1.0204081632653061,1.6071428571428572,1.5714285714285714,15.49,1.4285714285714286
BLT *Local Specialty* - Rectangle Slice,113.1,14.0,28.0,10.0,1.0,2.0,450.0,25.0,280.0,4.5,0.0,0.6666666666666667,0.5952380952380952,1.2987012987012987,1.3392857142857144,1.4285714285714284,15.49,1.607142857142857
Fiesta Taco (Beef) - Rectangle,140.5,14.0,36.0,11.0,2.0,4.0,580.0,20.0,310.0,4.5,0.0,0.7741935483870969,0.43010752688172044,1.1730205278592374,1.5591397849462365,1.4193548387096775,,1.4516129032258065
Fiesta Taco (Chicken) - Rectangle Slice,141.6,11.0,36.0,11.0,2.0,4.0,540.0,20.0,290.0,3.5,0.0,0.8275862068965517,0.45977011494252873,0.9852216748768473,1.5517241379310345,1.5172413793103448,16.49,1.206896551724138
Garden Chicken *Local Specialty* - Rectangle Slice,116.1,9.0,30.0,11.0,1.0,2.0,460.0,20.0,240.0,3.0,0.0,0.8333333333333334,0.5555555555555556,0.974025974025974,1.5972222222222223,1.8333333333333333,16.49,1.25
Garden Fresh *Local Specialty* - Rectangle Slice,127.3,8.0,30.0,9.0,2.0,2.0,420.0,15.0,230.0,3.0,0.0,0.8695652173913043,0.43478260869565216,0.9034443817052513,1.5217391304347825,1.565217391304348,15.49,1.3043478260869565
Hawaiian *Local Specialty* - Rectangle Slice,111.9,8.0,30.0,10.0,3.0,2.0,520.0,20.0,230.0,3.0,0.0,0.8695652173913043,0.5797101449275363,0.9034443817052513,1.8840579710144927,1.7391304347826086,15.49,1.3043478260869565
Hawaiian Luau - Rectangle,106.4,9.0,30.0,10.0,2.0,2.0,490.0,20.0,240.0,3.5,0.0,0.8333333333333334,0.5555555555555556,0.974025974025974,1.7013888888888888,1.6666666666666665,15.49,1.4583333333333333
Ohio's Best *Local Specialty* - Rectangle Slice,130.0,13.0,30.0,11.0,2.0,3.0,550.0,25.0,270.0,4.5,0.0,0.7407407407407407,0.6172839506172839,1.2506012506012505,1.697530864197531,1.6296296296296298,15.49,1.6666666666666667
Super Supreme - Rectangle,136.6,15.0,30.0,13.0,2.0,2.0,680.0,30.0,310.0,6.0,0.0,0.6451612903225806,0.6451612903225806,1.2568077084206115,1.8279569892473118,1.6774193548387097,16.99,1.935483870967742
Taco Pizza *Local Specialty* - Rectangle Slice,144.5,13.0,33.0,13.0,2.0,4.0,580.0,30.0,300.0,6.0,0.0,0.7333333333333334,0.6666666666666667,1.1255411255411256,1.6111111111111112,1.7333333333333334,15.49,2.0
Cavatini Meat Lover's w/ Garlic Bread,,36.0,112.0,31.0,14.0,7.0,1380.0,60.0,890.0,12.0,1.0,0.8389513108614233,0.449438202247191,1.050634758499927,1.2921348314606742,1.393258426966292,15.49,1.348314606741573
Cavatini Meat Sauce w/ Garlic Bread,,43.0,115.0,41.0,14.0,8.0,1660.0,95.0,1020.0,19.0,1.5,0.7516339869281046,0.6209150326797386,1.0949834479246245,1.3562091503267975,1.607843137254902,7.99,1.8627450980392157
Cavatini Supreme w/ Garlic Bread,,25.0,113.0,27.0,15.0,8.0,1110.0,35.0,780.0,8.0,0.5,0.9658119658119659,0.29914529914529914,0.8325008325008324,1.185897435897436,1.3846153846153846,16.49,1.0256410256410255
Cavatini Veggie Lover's w/ Garlic Bread,,10.0,113.0,21.0,14.0,7.0,730.0,0.0,630.0,2.5,0.0,1.1957671957671958,0.0,0.4122861265718408,0.9656084656084657,1.3333333333333333,15.49,0.3968253968253968
Chicken Milano Bake with Garlic Bread,,52.0,64.0,42.0,5.0,6.0,1710.0,115.0,890.0,21.0,1.5,0.4794007490636705,0.8614232209737829,1.5175835400554503,1.601123595505618,1.8876404494382024,7.99,2.359550561797753
Creamy Chicken Alfredo Bake with Garlic Bread,,53.0,62.0,43.0,5.0,4.0,2180.0,115.0,900.0,20.0,1.5,0.45925925925925926,0.8518518518518519,1.5295815295815296,2.0185185185185186,1.9111111111111112,7.99,2.2222222222222223
Meaty Marinara Bake with Garlic Bread,,38.0,60.0,32.0,8.0,4.0,1500.0,85.0,710.0,17.0,1.5,0.5633802816901409,0.7981220657276995,1.3901591366380097,1.76056338028169,1.8028169014084507,7.99,2.3943661971830985
Meaty Marinara Bake with Roasted Vegetables with Garlic Bread,,40.0,64.0,33.0,9.0,5.0,1510.0,85.0,750.0,17.0,1.5,0.5688888888888889,0.7555555555555555,1.3852813852813854,1.6777777777777778,1.7599999999999998,7.99,2.2666666666666666
Sausage Italiano Bake with Garlic Bread,,49.0,62.0,37.0,8.0,4.0,1780.0,110.0,830.0,21.0,1.5,0.497991967871486,0.8835341365461848,1.533406352683461,1.78714859437751,1.783132530120482,7.99,2.5301204819277108
Sausage Italiano Bake with Roasted Vegetables with Garlic Bread,,51.0,65.0,37.0,9.0,5.0,1790.0,110.0,870.0,21.0,2.0,0.4980842911877395,0.8429118773946361,1.5226153157187639,1.71455938697318,1.7011494252873562,7.99,2.413793103448276
Sauteed Bacon Carbonara w/ Garlic Bread,,75.0,97.0,39.0,6.0,7.0,1640.0,60.0,1220.0,19.0,0.5,0.5300546448087432,0.3278688524590164,1.596763891845859,1.1202185792349726,1.2786885245901638,7.99,1.557377049180328
Sauteed Chicken Alfredo w/ Garlic Bread,,64.0,105.0,43.0,7.0,7.0,1500.0,65.0,1170.0,14.0,0.5,0.5982905982905983,0.37037037037037035,1.4208014208014208,1.0683760683760686,1.4700854700854702,7.99,1.1965811965811968
Sauteed Chicken Florentine w/ Garlic Bread,,64.0,99.0,41.0,5.0,7.0,1620.0,65.0,1140.0,14.0,0.5,0.5789473684210527,0.38011695906432746,1.4581909318751425,1.1842105263157896,1.4385964912280702,7.99,1.2280701754385965
Sauteed Pomodoro Pasta w/ Garlic Bread *Local Specialty*,,31.0,89.0,31.0,10.0,6.0,2080.0,45.0,770.0,6.0,0.0,0.7705627705627706,0.38961038961038963,1.0457075392140327,2.2510822510822512,1.6103896103896105,7.99,0.7792207792207793
Sauteed Sausage and Pepper Rustica with Garlic Bread,,48.0,119.0,32.0,14.0,17.0,1880.0,45.0,1020.0,13.0,0.5,0.7777777777777778,0.29411764705882354,1.2223071046600458,1.5359477124183005,1.2549019607843137,7.99,1.2745098039215685
Sauteed Spaghetti with Alfredo w/ Garlic Bread,,62.0,104.0,31.0,7.0,6.0,1220.0,25.0,1100.0,13.0,0.5,0.6303030303030304,0.15151515151515152,1.463990554899646,0.9242424242424243,1.1272727272727274,7.99,1.1818181818181819
Sauteed Spaghetti with Marinara w/ Garlic Bread,,34.0,114.0,25.0,12.0,13.0,1410.0,10.0,860.0,7.0,0.5,0.8837209302325582,0.07751937984496124,1.0268800966475384,1.3662790697674418,1.1627906976744187,7.99,0.813953488372093
Sauteed Spaghetti with Meat Sauce w/ Garlic Bread,,43.0,118.0,33.0,13.0,14.0,1710.0,35.0,980.0,10.0,0.5,0.8027210884353742,0.23809523809523808,1.1396766498807314,1.4540816326530612,1.3469387755102042,7.99,1.0204081632653061
Spaghetti and Meat Sauce with Garlic Bread,,43.0,120.0,39.0,24.0,6.0,2220.0,80.0,1030.0,16.0,2.0,0.7766990291262137,0.517799352750809,1.0843525406632202,1.796116504854369,1.5145631067961165,7.99,1.5533980582524272
"Spaghetti with Marinara Sauce, Meatballs, and Mushrooms with Garlic Bread",,35.0,125.0,43.0,27.0,10.0,1950.0,85.0,990.0,12.0,1.0,0.8417508417508418,0.5723905723905724,0.9182736455463728,1.6414141414141414,1.7373737373737375,7.99,1.2121212121212122
Spaghetti with Marinara Sauce and Meatballs with Garlic Bread,,35.0,123.0,42.0,26.0,10.0,1950.0,85.0,980.0,12.0,1.0,0.8367346938775511,0.5782312925170068,0.9276437847866419,1.6581632653061227,1.7142857142857144,7.99,1.2244897959183674
Spaghetti with Marinara Sauce with Garlic Bread,,12.0,115.0,22.0,24.0,10.0,1250.0,10.0,670.0,3.5,0.0,1.1442786069651742,0.09950248756218906,0.4652064353556891,1.554726368159204,1.3134328358208955,7.99,0.5223880597014926
"Spaghetti with Meat Sauce, Meatballs, and Mushrooms with Garlic Bread",,66.0,130.0,60.0,27.0,6.0,2920.0,155.0,1360.0,24.0,2.5,0.6372549019607843,0.7598039215686274,1.2605042016806722,1.7892156862745099,1.7647058823529413,15.49,1.7647058823529411
Spaghetti with Meat Sauce and Meatballs with Garlic Bread,,66.0,128.0,59.0,26.0,6.0,2910.0,155.0,1350.0,24.0,2.5,0.6320987654320988,0.7654320987654322,1.26984126984127,1.7962962962962963,1.748148148148148,15.49,1.7777777777777777
Kid's Bone Out Wings (Garlic Parmesan) w/ Straight-Cut Fries,,51.0,86.0,19.0,8.0,4.0,2040.0,40.0,880.0,9.0,0.0,0.6515151515151516,0.30303030303030304,1.5053128689492326,1.931818181818182,0.8636363636363636,,1.0227272727272727
Kid's Bone Out Wings (Naked) w/ Straight-Cut Fries,,36.0,85.0,17.0,7.0,4.0,1730.0,30.0,730.0,7.0,0.0,0.776255707762557,0.273972602739726,1.2809108699519658,1.9748858447488586,0.9315068493150686,15.49,0.9589041095890412
Kid's Meatless Spaghetti w/ Garlic Bread,,12.0,66.0,14.0,10.0,6.0,670.0,0.0,430.0,2.5,0.0,1.0232558139534884,0.0,0.7248565388100272,1.2984496124031009,1.302325581395349,7.99,0.5813953488372093
Kid's Meatless Spaghetti w/ Meatballs w/ Garlic Bread,,27.0,71.0,27.0,12.0,6.0,1140.0,50.0,640.0,8.0,0.5,0.7395833333333334,0.5208333333333334,1.0957792207792207,1.484375,1.6875,7.99,1.25
Kid's Spaghetti w/ Meat Sauce w/ Garlic Bread,,28.0,68.0,22.0,10.0,4.0,1150.0,35.0,610.0,9.0,1.0,0.7431693989071039,0.38251366120218583,1.1922503725782414,1.5710382513661203,1.4426229508196722,7.99,1.4754098360655739
Kid's Spaghetti w/ Meat Sauce w/ Meatballs w/ Garlic Bread,,43.0,73.0,36.0,12.0,4.0,1620.0,85.0,820.0,14.0,1.5,0.5934959349593496,0.6910569105691057,1.3620525815647766,1.6463414634146343,1.7560975609756095,7.99,1.707317073170732
Kids Sauteed Spaghetti with Marinara w/ Garlic Bread,,28.0,64.0,14.0,6.0,7.0,790.0,5.0,560.0,6.0,0.0,0.7619047619047619,0.05952380952380952,1.2987012987012987,1.1755952380952381,1.0,7.99,1.0714285714285714
Kids Sauteed Spaghetti with Meat Sauce w/ Garlic Bread,,33.0,64.0,18.0,6.0,7.0,950.0,20.0,620.0,7.0,0.5,0.6881720430107527,0.21505376344086022,1.3824884792626728,1.2768817204301075,1.1612903225806452,7.99,1.129032258064516
"Alfredo Pasta (buffet, no chicken)",,139.0,181.0,69.0,15.0,14.0,3420.0,120.0,2250.0,35.0,1.5,0.5362962962962963,0.35555555555555557,1.6046176046176046,1.2666666666666668,1.2266666666666666,17.49,1.5555555555555556
Cavatini Supreme (whole pan),,34.0,197.0,49.0,29.0,14.0,1750.0,70.0,1290.0,12.0,1.0,1.0180878552971577,0.36175710594315247,0.684586731098359,1.1304909560723515,1.5193798449612403,16.99,0.9302325581395349
Meaty Marinara (buffet),,111.0,213.0,93.0,39.0,15.0,4430.0,205.0,2220.0,40.0,4.5,0.6396396396396397,0.6156156156156156,1.2987012987012987,1.662912912912913,1.6756756756756759,0.60,1.8018018018018018
Tuscani® Creamy Chicken Alfredo Pasta,,57.0,77.0,42.0,8.0,6.0,1850.0,95.0,990.0,16.0,0.5,0.5185185185185186,0.6397306397306397,1.4954742227469502,1.5572390572390573,1.696969696969697,7.99,1.6161616161616161
Tuscani® Meaty Marinara Pasta,,40.0,88.0,42.0,18.0,7.0,1990.0,100.0,880.0,17.0,2.0,0.6666666666666667,0.7575757575757576,1.1806375442739079,1.884469696969697,1.9090909090909092,7.99,1.9318181818181817
Asian Salad w/o Dressing - Entree,,15.0,24.0,30.0,9.0,4.0,830.0,80.0,330.0,3.5,0.0,0.48484848484848486,1.6161616161616164,1.1806375442739079,2.095959595959596,3.6363636363636367,15.49,1.0606060606060608
Athenian Salad w/o Dressing - Entree,,29.0,40.0,36.0,11.0,6.0,1540.0,115.0,560.0,9.0,0.0,0.47619047619047616,1.369047619047619,1.3450834879406308,2.291666666666667,2.571428571428571,15.49,1.607142857142857
BLT Salad w/o Dressing - Entree,,26.0,26.0,17.0,5.0,4.0,870.0,45.0,400.0,9.0,0.0,0.43333333333333335,0.75,1.6883116883116884,1.8125,1.7000000000000002,,2.25
Buffalo Chicken Salad *Local Specialty* w/o Dressing - Entree,,34.0,75.0,36.0,8.0,7.0,2250.0,80.0,730.0,9.0,0.5,0.684931506849315,0.730593607305936,1.2097491549546344,2.5684931506849313,1.9726027397260273,13.49,1.2328767123287672
Chicken Caesar Salad no Dressing - Entree,,25.0,27.0,35.0,5.0,4.0,1270.0,95.0,470.0,7.0,0.0,0.3829787234042553,1.3475177304964538,1.3815971262779774,2.25177304964539,2.978723404255319,13.49,1.4893617021276597
Chicken Garden Salad w/o Dressing - Entree,,17.0,34.0,30.0,9.0,5.0,1030.0,80.0,390.0,4.0,0.0,0.5811965811965812,1.3675213675213675,1.132201132201132,2.200854700854701,3.076923076923077,12.49,1.0256410256410255
Chopped Salad *Local Specialty* w/o Dressing - Entree,,11.0,8.0,24.0,3.0,4.0,790.0,75.0,230.0,5.0,0.0,0.2318840579710145,2.173913043478261,1.2422360248447206,2.8623188405797104,4.173913043478261,12.49,2.1739130434782608
Classic Caesar Salad no Dressing - Shared,,7.0,24.0,7.0,4.0,4.0,440.0,5.0,180.0,1.5,0.0,0.888888888888889,0.18518518518518517,1.0101010101010102,2.037037037037037,1.5555555555555556,13.49,0.8333333333333334
Crispy Chicken *Local Specialty* w/o Dressing - Entree,,40.0,58.0,39.0,6.0,7.0,1580.0,95.0,740.0,12.0,0.5,0.5225225225225226,0.8558558558558559,1.4040014040014042,1.7792792792792793,2.1081081081081083,7.99,1.6216216216216217
Crispy Cobb Salad *Local Specialty* w/o Dressing - Entree,,45.0,40.0,36.0,4.0,6.0,1410.0,95.0,700.0,13.0,0.5,0.38095238095238093,0.9047619047619048,1.6697588126159553,1.6785714285714286,2.057142857142857,5.49,1.8571428571428572
Garden Salad no Dressing - Shared,,7.0,31.0,7.0,8.0,4.0,420.0,5.0,210.0,2.0,0.0,0.9841269841269842,0.15873015873015872,0.8658008658008658,1.6666666666666667,1.3333333333333333,15.49,0.9523809523809524
Grilled Chicken Caesar *Local Specialty* w/o Dressing - Entree,,14.0,27.0,33.0,5.0,4.0,1080.0,90.0,360.0,5.0,0.0,0.5,1.6666666666666667,1.0101010101010102,2.5,3.6666666666666665,7.99,1.3888888888888888
Grilled Chicken Garden *Local Specialty* w/o Dressing - Entree,,23.0,31.0,36.0,7.0,5.0,1190.0,110.0,460.0,9.0,0.0,0.4492753623188406,1.5942028985507248,1.2987012987012987,2.1557971014492754,3.130434782608696,7.99,1.956521739130435
Harvest Salad w/o Dressing - Entree,,19.0,48.0,31.0,22.0,6.0,1180.0,90.0,470.0,6.0,0.0,0.6808510638297872,1.2765957446808511,1.0500138159712629,2.0921985815602837,2.6382978723404253,5.49,1.276595744680851
Hawaii Caesar Salad *Local Specialty* w/o Dressing - Entree,,2.5,6.0,4.0,3.0,3.0,95.0,5.0,60.0,1.0,0.0,0.6666666666666667,0.5555555555555556,1.0822510822510822,1.3194444444444444,2.6666666666666665,12.49,1.6666666666666667
Hawaii Chicken Caesar Salad *Local Specialty* w/o Dressing - Entree,,4.5,8.0,19.0,3.0,3.0,430.0,55.0,140.0,2.0,0.0,0.38095238095238093,2.619047619047619,0.8348794063079776,2.5595238095238098,5.428571428571428,13.49,1.4285714285714286
Hawaii Garden Salad *Local Specialty* w/o Dressing - Entree,,0.5,11.0,4.0,5.0,5.0,15.0,0.0,50.0,0.0,0.0,1.4666666666666668,0.0,0.2597402597402597,0.25,3.2,12.49,0.0
Italian Garden Salad *Local Specialty* w/o Dressing - Entree,,19.0,12.0,14.0,5.0,5.0,900.0,55.0,270.0,9.0,0.5,0.29629629629629634,1.3580246913580247,1.827801827801828,2.777777777777778,2.074074074074074,12.49,3.3333333333333335
Side Classic Caesar Salad no Dressing,,4.5,12.0,5.0,2.0,2.0,270.0,5.0,110.0,1.5,0.0,0.7272727272727273,0.30303030303030304,1.062573789846517,2.0454545454545454,1.8181818181818183,1.00,1.3636363636363635
Side Garden Salad no Dressing,,4.5,17.0,5.0,5.0,3.0,240.0,10.0,120.0,1.5,0.0,0.9444444444444444,0.5555555555555556,0.974025974025974,1.6666666666666667,1.6666666666666665,1.00,1.25
WingStreet® Buffalo Chicken Salad no Dressing,,32.0,84.0,34.0,9.0,7.0,2640.0,75.0,750.0,8.0,0.0,0.7466666666666667,0.6666666666666667,1.1082251082251082,2.9333333333333336,1.8133333333333335,15.49,1.0666666666666667
WingStreet® Crispy Chicken Caesar Salad no Dressing,,73.0,58.0,37.0,6.0,6.0,2260.0,85.0,1030.0,15.0,0.0,0.37540453074433655,0.5501618122977346,1.840877569032909,1.8284789644012944,1.436893203883495,10.49,1.4563106796116505
Zesty Italian Salad no Dressing - Entree,,22.0,30.0,16.0,6.0,5.0,1150.0,45.0,370.0,7.0,0.0,0.5405405405405406,0.8108108108108109,1.5444015444015444,2.59009009009009,1.7297297297297298,15.49,1.891891891891892
Zesty Italian Tuscan Salad w/o Dressing - Shared,,22.0,30.0,16.0,6.0,5.0,1150.0,45.0,370.0,7.0,0.0,0.5405405405405406,0.8108108108108109,1.5444015444015444,2.59009009009009,1.7297297297297298,15.49,1.891891891891892
Black Forest Ham & Cheese Diablo Sandwich w/ Potato Chips,,39.0,89.0,38.0,10.0,5.0,2560.0,70.0,860.0,9.0,0.0,0.689922480620155,0.5426356589147288,1.1778918755662942,2.4806201550387597,1.7674418604651163,12.49,1.0465116279069768
Black Forest Ham & Cheese Diablo Sandwich w/ Straight-Cut Fries,,53.0,133.0,39.0,11.0,7.0,3360.0,70.0,1170.0,13.0,0.5,0.7578347578347578,0.39886039886039887,1.1766011766011766,2.393162393162393,1.3333333333333333,,1.1111111111111112
Black Forest Ham & Cheese Sandwich *Local Specialty* w/ Potato Chips,,41.0,89.0,47.0,11.0,5.0,2770.0,100.0,920.0,10.0,0.0,0.644927536231884,0.7246376811594203,1.157538114059853,2.5090579710144927,2.0434782608695654,,1.0869565217391304
Black Forest Ham & Cheese Sandwich *Local Specialty* w/ Straight-Cut Fries,,55.0,133.0,49.0,12.0,7.0,3570.0,100.0,1240.0,13.0,0.5,0.7150537634408602,0.5376344086021505,1.1520737327188941,2.399193548387097,1.5806451612903225,,1.0483870967741937
Black Forest Ham & Cheese Sandwich w/ Potato Chips,,39.0,88.0,37.0,10.0,5.0,2360.0,70.0,850.0,9.0,0.0,0.6901960784313725,0.5490196078431373,1.1917494270435447,2.3137254901960786,1.741176470588235,,1.0588235294117647
Black Forest Ham & Cheese Sandwich w/ Straight-Cut Fries,,53.0,132.0,39.0,11.0,7.0,3170.0,70.0,1170.0,13.0,0.5,0.7521367521367521,0.39886039886039887,1.1766011766011766,2.257834757834758,1.3333333333333333,,1.1111111111111112
Meatball Sub Sandwich w/ Potato Chips,,56.0,100.0,50.0,12.0,6.0,2890.0,130.0,1090.0,19.0,1.0,0.6116207951070337,0.7951070336391438,1.334445371142619,2.209480122324159,1.834862385321101,12.49,1.743119266055046
Meatball Sub Sandwich w/ Straight-Cut Fries,,70.0,144.0,51.0,13.0,9.0,3690.0,130.0,1410.0,22.0,1.5,0.6808510638297872,0.6146572104018913,1.2894906511927788,2.1808510638297873,1.4468085106382977,15.49,1.5602836879432624
Roasted Turkey & Provolone Sandwich w/ Potato Chips,,39.0,90.0,38.0,10.0,4.0,2380.0,65.0,850.0,9.0,0.0,0.7058823529411765,0.5098039215686275,1.1917494270435447,2.3333333333333335,1.7882352941176471,16.49,1.0588235294117647
Roasted Turkey & Provolone Sandwich w/ Straight-Cut Fries,,53.0,134.0,40.0,11.0,7.0,3190.0,65.0,1160.0,13.0,0.5,0.7701149425287356,0.37356321839080464,1.186744290192566,2.291666666666667,1.3793103448275863,16.49,1.1206896551724137
Roasted Turkey & Provolone Sandwich with Bacon w/ Potato Chips,,45.0,90.0,41.0,10.0,4.0,2500.0,75.0,920.0,12.0,0.0,0.6521739130434783,0.5434782608695653,1.2704686617730097,2.2644927536231885,1.7826086956521738,7.99,1.3043478260869565
Roasted Turkey & Provolone Sandwich with Bacon w/ Straight-Cut Fries,,59.0,134.0,43.0,11.0,7.0,3300.0,80.0,1240.0,15.0,0.5,0.7204301075268817,0.43010752688172044,1.235860913280268,2.217741935483871,1.3870967741935483,7.99,1.2096774193548387
Steak & Cheese Hoagie w/ Potato Chips,,42.0,89.0,53.0,9.0,4.0,2910.0,120.0,940.0,14.0,1.0,0.6312056737588653,0.851063829787234,1.160541586073501,2.5797872340425534,2.25531914893617,15.49,1.4893617021276597
Steak & Cheese Hoagie w/ Straight-Cut Fries,,56.0,133.0,55.0,10.0,6.0,3720.0,125.0,1260.0,17.0,1.0,0.7037037037037037,0.6613756613756614,1.1544011544011545,2.4603174603174605,1.746031746031746,,1.3492063492063493
Supremo Sandwich *Local Specialty* w/ Potato Chips,,53.0,87.0,55.0,10.0,4.0,3270.0,140.0,1060.0,15.0,1.0,0.5471698113207547,0.8805031446540881,1.2987012987012987,2.5707547169811322,2.0754716981132075,15.99,1.4150943396226416
Supremo Sandwich *Local Specialty* w/ Straight-Cut Fries,,67.0,131.0,57.0,11.0,6.0,4070.0,140.0,1370.0,18.0,1.0,0.6374695863746959,0.6812652068126521,1.2702625841311972,2.4756690997566912,1.6642335766423357,15.49,1.313868613138686
Supremo Sandwich w/ Potato Chips,,50.0,86.0,44.0,9.0,4.0,2920.0,100.0,970.0,14.0,0.5,0.5910652920962199,0.6872852233676976,1.3388673182487614,2.508591065292096,1.8144329896907216,12.49,1.443298969072165
Supremo Sandwich w/ Straight-Cut Fries,,64.0,130.0,46.0,10.0,6.0,3720.0,100.0,1290.0,17.0,1.0,0.6718346253229974,0.516795865633075,1.2886338467733816,2.4031007751937983,1.4263565891472867,17.49,1.317829457364341
