Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat
"Sausage, Egg & Cheese on Croissant",N/A,51g,41g,22g,6g,1g,1120mg,215mg,710,20g,0g
"Sausage, Egg & Cheese on English Muffin",N/A,34g,37g,22g,4g,1g,1120mg,215mg,550,12g,0g
"Sausage, Egg & Cheese Wake-Up Wrap",N/A,20g,15g,11g,1g,1g,710mg,115mg,290,8g,0g
Sausage Biscuit,N/A,34g,32g,13g,2g,1g,1120mg,45mg,490,16g,0g
Spam Breakfast Sandwich,N/A,42g,42g,20g,7g,1g,1210mg,200mg,630,16g,0g
Turkey Sausage Sandwich on English Muffin,N/A,21g,37g,25g,4g,1g,1110mg,240mg,450,7g,0g
Veggie Egg White Sandwich on an English Muffin,N/A,10g,38g,15g,4g,1g,730mg,20mg,310,5g,0g
Waffle Breaded Chicken Tenders,N/A,15g,19g,19g,2g,0g,650mg,45mg,290,3g,0g
"Extra Thick Shake, Chocolate",N/A,20g,92g,19g,85g,3g,320mg,70mg,620,13g,0.5g
"Extra Thick Shake, Coffee",N/A,19g,55g,18g,51g,1g,310mg,70mg,460,12g,0.5g
"Extra Thick Shake, Vanilla",N/A,19g,54g,18g,51g,1g,300mg,70mg,460,12g,0.5g
Frozen Coffee Float,N/A,15g,50g,8g,47g,1g,170mg,55mg,360,9g,0.5g
M&M Mix-In,N/A,27g,89g,16g,82g,3g,270mg,60mg,660,17g,0.5g
Orep Mix-In,N/A,21g,70g,14g,55g,2g,360mg,55mg,510,11g,0.5g
Soft Serve Cone,N/A,9g,35g,9g,27g,1g,160mg,35mg,260,6g,0g
Strawberry Coolatta Float,N/A,6g,56g,6g,54g,1g,105mg,25mg,300,4g,0g
"Turbo Shot, Small",N/A,0g,1g,0g,0g,0g,5mg,0mg,5,0g,0g
