Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
Supremo Sandwich w/ Straight-Cut Fries,,64.0,130,46,10,6,3720,100,1290,17.0,1.0,17.49,0.6718346253229974,0.516795865633075,1.4263565891472867,1.2886338467733816,2.4031007751937983,1.317829457364341
WingStreet® Buffalo Chicken Sandwich with Fries,,75.0,179,41,10,8,4210,75,1550,13.0,0.5,7.99,0.7698924731182796,0.3225806451612903,1.0580645161290323,1.2568077084206115,2.263440860215054,0.8387096774193548
"WingStreet® Chicken Parmesan Sandwich, Breadstick Dipping Sauce and Fries",,99.0,171,54,18,10,4380,95,1790,22.0,1.0,7.99,0.6368715083798883,0.3538175046554935,1.2067039106145252,1.4365522745411012,2.0391061452513966,1.2290502793296088
WingStreet® Honey BBQ Sandwich with Fries,,78.0,210,44,48,8,4100,80,1720,14.0,0.5,15.49,0.813953488372093,0.31007751937984496,1.0232558139534884,1.1778918755662942,1.9864341085271318,0.813953488372093
WingStreet® Honey BBQ with Bacon Sandwich with Fries,,94.0,210,51,48,8,4490,100,1890,20.0,0.5,15.49,0.7407407407407407,0.3527336860670194,1.0793650793650795,1.2918298632584346,1.9797178130511466,1.0582010582010581
Buffalo Burnin' Hot Bone-Out Wing,,4.0,9,5,1,0,340,10,90,1.0,0.0,12.49,0.6666666666666667,0.7407407407407407,2.2222222222222223,1.1544011544011545,3.1481481481481484,1.1111111111111112
Buffalo Burnin' Hot Traditional Bone-In Wing,,4.5,5,9,1,0,390,45,100,1.0,0.0,15.49,0.33333333333333337,3.0,3.5999999999999996,1.1688311688311688,3.25,1.0
Buffalo Medium Bone-Out Wing,,4.0,9,5,1,0,330,10,90,1.0,0.0,12.49,0.6666666666666667,0.7407407407407407,2.2222222222222223,1.1544011544011545,3.0555555555555554,1.1111111111111112
Buffalo Medium Traditional Bone-In Wing,,4.5,5,9,1,0,370,45,100,1.0,0.0,7.99,0.33333333333333337,3.0,3.5999999999999996,1.1688311688311688,3.0833333333333335,1.0
Buffalo Mild Bone-Out Wing,,4.0,10,5,1,0,340,10,90,1.0,0.0,15.49,0.7407407407407407,0.7407407407407407,2.2222222222222223,1.1544011544011545,3.1481481481481484,1.1111111111111112
Buffalo Mild Traditional Bone-In Wing,,4.5,5,9,1,0,380,45,100,1.0,0.0,15.49,0.33333333333333337,3.0,3.5999999999999996,1.1688311688311688,3.1666666666666665,1.0
Cajun Rub - Bone Out Wing (each),,4.0,6,5,0,0,210,10,80,1.0,0.0,9.99,0.5,0.8333333333333334,2.5,1.2987012987012987,2.1875,1.25
Cajun Rub - Traditional Bone-In Wing (each),,4.5,1,9,0,0,220,45,80,1.0,0.0,5.99,0.08333333333333334,3.75,4.5,1.4610389610389611,2.291666666666667,1.25
Garlic Parmesan Bone-Out Wing,,9.0,6,5,0,0,270,10,130,1.5,0.0,,0.3076923076923077,0.5128205128205129,1.5384615384615385,1.7982017982017984,1.730769230769231,1.153846153846154
Garlic Parmesan Traditional Bone-In Wing,,11.0,1,10,0,0,300,45,140,2.5,0.0,1.79,0.047619047619047616,2.1428571428571432,2.8571428571428568,2.0408163265306123,1.7857142857142858,1.7857142857142856
Hawaiian Teriyaki - Bone Out Wing (each),,4.0,9,5,3,0,280,10,90,1.0,0.0,15.49,0.6666666666666667,0.7407407407407407,2.2222222222222223,1.1544011544011545,2.5925925925925926,1.1111111111111112
Hawaiian Teriyaki - Traditional Bone-In Wing (each),,4.5,4,10,3,0,310,45,100,1.0,0.0,15.49,0.26666666666666666,3.0,4.0,1.1688311688311688,2.5833333333333335,1.0
Honey BBQ Bone-Out Wing,,4.0,11,5,4,0,220,10,100,1.0,0.0,15.49,0.7333333333333334,0.6666666666666667,2.0,1.0389610389610389,1.8333333333333335,1.0
Honey BBQ Traditional Bone-In Wing,,4.5,7,9,5,0,230,45,110,1.0,0.0,4.79,0.4242424242424242,2.7272727272727275,3.2727272727272725,1.062573789846517,1.7424242424242424,0.9090909090909091
Lemon Pepper Rub - Bone Out Wing (each),,4.0,6,5,0,0,200,10,80,1.0,0.0,15.49,0.5,0.8333333333333334,2.5,1.2987012987012987,2.0833333333333335,1.25
Lemon Pepper Rub - Traditional Bone-In Wing (each),,4.5,1,9,0,0,200,45,80,1.0,0.0,15.49,0.08333333333333334,3.75,4.5,1.4610389610389611,2.0833333333333335,1.25
Ranch Rub - Bone Out Wing (each),,4.0,6,5,0,0,200,10,80,1.0,0.0,0.60,0.5,0.8333333333333334,2.5,1.2987012987012987,2.0833333333333335,1.25
Ranch Rub - Traditional Bone-In Wing (each),,4.5,1,9,0,0,200,45,80,1.0,0.0,5.99,0.08333333333333334,3.75,4.5,1.4610389610389611,2.0833333333333335,1.25
Smoky Garlic - Bone Out Wing (each),,6.0,9,5,2,0,220,10,110,1.0,0.0,10.49,0.5454545454545455,0.6060606060606061,1.8181818181818183,1.4167650531286895,1.6666666666666667,0.9090909090909091
Smoky Garlic - Traditional Bone-In Wing (each),,7.0,5,9,3,0,230,45,120,1.5,0.0,5.99,0.2777777777777778,2.5,3.0,1.5151515151515151,1.5972222222222223,1.25
Spicy Garlic - Bone Out Wing (each),,6.0,8,5,0,0,290,10,110,1.0,0.0,10.49,0.48484848484848486,0.6060606060606061,1.8181818181818183,1.4167650531286895,2.196969696969697,0.9090909090909091
Spicy Garlic - Traditional Bone-In Wing (each),,8.0,3,9,1,0,330,45,120,2.0,0.0,5.99,0.16666666666666669,2.5,3.0,1.7316017316017316,2.291666666666667,1.6666666666666667
Bacon Cheddar Fries w/ Ranch Dipping Cup,,99.0,104,29,7,9,3750,80,1420,25.0,1.0,12.49,0.48826291079812206,0.37558685446009393,0.8169014084507042,1.8108651911468814,2.2007042253521125,1.7605633802816902
Bacon Cheesesticks (each),,9.0,20,8,1,1,380,15,190,3.5,0.0,5.29,0.7017543859649122,0.5263157894736842,1.6842105263157894,1.2303485987696514,1.6666666666666667,1.8421052631578945
Baked Bone-Out Wing (1),,2.0,4,5,0,0,180,15,60,0.0,0.0,12.49,0.4444444444444445,1.6666666666666667,3.333333333333333,0.8658008658008658,2.5,0.0
Baked Mozzarella Cheese Stick (1),,4.5,6,3,1,0,135,5,80,1.5,0.0,4.49,0.5,0.4166666666666667,1.5,1.4610389610389611,1.40625,1.875
Baked Onion Rings w/ Ketchup,,25.0,78,8,12,3,1290,0,560,3.5,0.0,4.49,0.9285714285714286,0.0,0.5714285714285714,1.1595547309833025,1.919642857142857,0.625
Baked Quepapas w/ Ranch Dipping Cup,,44.0,51,13,7,5,1430,35,650,12.0,0.5,12.49,0.5230769230769231,0.35897435897435903,0.8,1.7582417582417582,1.8333333333333335,1.8461538461538463
Bakery-Style Breadsticks *Local Specialty* (each),,5.0,22,5,1,1,380,0,150,1.0,0.0,7.99,0.9777777777777779,0.0,1.3333333333333333,0.8658008658008658,2.111111111111111,0.6666666666666667
Breadstick Appetizer Sampler *Local Specialty*,,38.0,118,30,12,7,1940,25,930,11.0,1.0,4.29,0.845878136200717,0.17921146953405018,1.2903225806451613,1.0613042871107388,1.7383512544802868,1.1827956989247312
Breadsticks with Extra Cheese (each),,10.0,21,10,1,1,430,25,210,4.5,0.0,4.29,0.6666666666666667,0.7936507936507936,1.9047619047619047,1.2368583797155226,1.7063492063492063,2.142857142857143
Bruschetta (1 piece),,19.0,20,8,2,2,880,20,280,5.0,0.0,15.49,0.47619047619047616,0.47619047619047616,1.1428571428571428,1.7625231910946195,2.619047619047619,1.7857142857142856
Buffalo Chicken Nachos,,50.0,132,37,8,10,3260,80,1110,12.0,1.5,7.99,0.7927927927927929,0.4804804804804805,1.3333333333333333,1.1700011700011699,2.447447447447448,1.0810810810810811
Cheesy Dip 'N Chips,,36.0,78,9,6,5,1650,5,660,4.5,1.0,11.99,0.7878787878787878,0.05050505050505051,0.5454545454545454,1.4167650531286895,2.0833333333333335,0.6818181818181818
Fried Nacho Straight-Cut Fries,,77.0,133,24,6,9,3370,65,1320,21.0,1.0,,0.6717171717171717,0.3282828282828283,0.7272727272727273,1.5151515151515151,2.1275252525252526,1.5909090909090908
Fried Onion Rings w/ Ketchup,,50.0,93,10,15,0,1870,0,860,9.0,0.0,4.49,0.7209302325581395,0.0,0.46511627906976744,1.5101177891875566,1.8120155038759689,1.0465116279069768
Fried Quepapas w/ Ranch Dipping Cup,,46.0,55,13,4,5,1680,30,690,11.0,0.0,12.49,0.5314009661835749,0.2898550724637681,0.7536231884057971,1.7316017316017316,2.028985507246377,1.5942028985507246
Garlic Bread,,8.0,15,3,0,0,240,0,140,2.0,0.0,0.60,0.7142857142857143,0.0,0.8571428571428572,1.484230055658627,1.4285714285714286,1.4285714285714286
Garlic Bread with Cheese,,13.0,16,7,0,1,390,20,210,5.0,0.0,0.60,0.507936507936508,0.6349206349206349,1.3333333333333333,1.6079158936301794,1.5476190476190477,2.380952380952381
Garlic Cheesesticks (each),,7.0,21,7,1,1,350,10,180,3.0,0.0,4.49,0.7777777777777778,0.37037037037037035,1.5555555555555556,1.0101010101010102,1.6203703703703705,1.6666666666666667
Old Fashioned Breadsticks *Local Specialty* 1/8 Medium (each),,5.0,26,8,0,1,310,15,180,2.5,0.0,12.49,0.9629629629629629,0.5555555555555556,1.777777777777778,0.7215007215007214,1.4351851851851853,1.3888888888888888
Old Fashioned Breadsticks *Local Specialty* 1/10 Large (each),,6.0,27,9,0,1,370,15,200,3.0,0.0,15.49,0.9000000000000001,0.5,1.7999999999999998,0.7792207792207791,1.5416666666666667,1.5
"Sampler Platter *Local Specialty* Full Order w/ Marinara, Ranch and Honey Mustard Cups",,153.0,204,53,28,15,4650,135,2400,42.0,2.0,7.99,0.5666666666666668,0.375,0.8833333333333333,1.655844155844156,1.6145833333333335,1.7500000000000002
"Sampler Platter *Local Specialty* Half Order w/ Marinara, Ranch and Honey Mustard Cups",,95.0,114,28,23,9,2840,80,1430,24.0,1.0,7.99,0.5314685314685315,0.372960372960373,0.7832167832167833,1.7255471800926345,1.6550116550116551,1.6783216783216783
Saucy BBQ Wing (1),,3.5,2,5,1,0,230,30,60,1.0,0.0,0.60,0.22222222222222224,3.3333333333333335,3.333333333333333,1.5151515151515151,3.1944444444444446,1.6666666666666667
Saucy Buffalo Wing (1),,3.5,1,5,0,0,260,30,60,1.0,0.0,15.49,0.11111111111111112,3.3333333333333335,3.333333333333333,1.5151515151515151,3.611111111111111,1.6666666666666667
Stuffed Garlic Knot (1),,2.5,10,3,1,1,170,5,80,1.0,0.0,12.49,0.8333333333333334,0.4166666666666667,1.5,0.8116883116883117,1.7708333333333335,1.25
Stuffed Pizza Roller (1),,10.0,27,9,1,1,520,25,230,4.5,0.0,12.49,0.782608695652174,0.7246376811594203,1.565217391304348,1.129305477131564,1.8840579710144927,1.956521739130435
Twisty Cheese Stick (each),,14.0,59,14,1,3,660,20,430,5.0,0.0,5.29,0.9147286821705427,0.31007751937984496,1.302325581395349,0.8456659619450317,1.2790697674418605,1.1627906976744187
WingStreet® Fries with Ketchup,156.0,24.0,67,4,7,3,1230,0,500,4.5,0.0,3.49,0.8933333333333334,0.0,0.32,1.2467532467532467,2.0500000000000003,0.8999999999999999
WingStreet Straight-Cut Fries w/ Cajun Style Seasoning w/ Ketchup,,24.0,69,4,7,4,1600,0,510,4.5,0.0,4.79,0.9019607843137255,0.0,0.3137254901960784,1.2223071046600458,2.6143790849673203,0.8823529411764706
WingStreet Straight-Cut Fries w/ Lemon Pepper Seasoning w/ Ketchup,,24.0,69,4,8,4,1520,0,510,4.5,0.0,5.29,0.9019607843137255,0.0,0.3137254901960784,1.2223071046600458,2.4836601307189543,0.8823529411764706
Broccoli & Cheese Soup with Crackers (Bowl),,37.0,35,15,6,2,2060,80,530,18.0,1.0,7.99,0.44025157232704404,1.0062893081761006,1.1320754716981132,1.8132810585640773,3.238993710691824,3.3962264150943398
Broccoli & Cheese Soup with Crackers (Cup),,19.0,20,8,3,1,1050,40,280,9.0,0.5,7.99,0.47619047619047616,0.9523809523809523,1.1428571428571428,1.7625231910946195,3.125,3.214285714285714
Creamy Tomato Basil Soup with Crackers (Bowl),,23.0,37,9,17,4,1800,40,390,9.0,0.5,7.99,0.6324786324786325,0.6837606837606838,0.9230769230769231,1.5318015318015317,3.846153846153846,2.307692307692308
Creamy Tomato Basil Soup with Crackers (Cup),,12.0,21,5,9,2,920,20,210,4.5,0.0,7.99,0.6666666666666667,0.6349206349206349,0.9523809523809523,1.484230055658627,3.650793650793651,2.142857142857143
Loaded Baked Potato Soup with Crackers (Bowl),,40.0,41,21,7,3,1810,95,600,19.0,1.0,7.99,0.45555555555555555,1.0555555555555556,1.4000000000000001,1.7316017316017316,2.513888888888889,3.166666666666667
Loaded Baked Potato Soup with Crackers (Cup),,21.0,23,11,4,1,930,45,320,10.0,0.5,7.99,0.47916666666666663,0.9375,1.375,1.7045454545454546,2.421875,3.125
Apple Dessert Pizza,,4.0,50,4,25,2,190,5,250,1.5,0.0,4.99,1.3333333333333335,0.13333333333333333,0.64,0.4155844155844156,0.6333333333333334,0.6
Blueberry Dessert Pizza,,4.0,46,4,21,2,190,5,230,1.5,0.0,0.60,1.3333333333333335,0.14492753623188406,0.6956521739130435,0.45172219085262566,0.6884057971014493,0.6521739130434783
Cherry Dessert Pizza,,4.0,47,4,22,2,190,5,240,1.5,0.0,0.60,1.3055555555555556,0.1388888888888889,0.6666666666666666,0.4329004329004329,0.6597222222222222,0.625
HERSHEY'S® Triple Chocolate Brownie (1/6th square),,16.0,56,5,37,3,135,30,380,5.0,0.0,5.99,0.9824561403508771,0.5263157894736842,0.5263157894736842,1.0936431989063569,0.2960526315789474,1.3157894736842104
"Individual (4"") HERSHEY'S¨ Chocolate Chip Cookie (each)",,14.0,45,3,27,1,140,15,300,6.0,0.0,5.99,1.0,0.33333333333333337,0.4,1.2121212121212122,0.3888888888888889,2.0
New York Style Cheesecake,,57.0,69,14,53,2,750,290,840,32.0,2.5,0.60,0.5476190476190477,2.301587301587302,0.6666666666666666,1.7625231910946195,0.7440476190476191,3.8095238095238098
New York Style Cheesecake with Apple Sauce,,57.0,108,14,86,3,760,290,990,32.0,2.5,,0.7272727272727273,1.9528619528619529,0.5656565656565657,1.4954742227469502,0.6397306397306397,3.2323232323232323
New York Style Cheesecake with Blueberry Sauce,,57.0,100,14,77,4,760,290,960,32.0,2.5,15.99,0.6944444444444445,2.013888888888889,0.5833333333333334,1.5422077922077921,0.6597222222222222,3.3333333333333335
New York Style Cheesecake with Caramel Sauce,,57.0,90,14,69,2,800,290,930,32.0,2.5,15.99,0.6451612903225806,2.078853046594982,0.6021505376344086,1.591956430666108,0.7168458781362007,3.4408602150537635
New York Style Cheesecake with Cherry Sauce,,57.0,101,15,80,3,760,290,970,32.0,2.5,15.99,0.6941580756013747,1.993127147766323,0.6185567010309279,1.5263087428035882,0.6529209621993127,3.2989690721649487
The Ultimate HERSHEY'S® Chocolate Chip Cookie (1/6th slice),,12.0,35,3,25,1,125,15,260,6.0,0.0,5.99,0.8974358974358975,0.38461538461538464,0.46153846153846156,1.1988011988011988,0.40064102564102566,2.307692307692308
"18"" Hand Tossed Crust",95.7,3.0,43,8,0,2,260,0,230,0.5,0.0,10.49,1.2463768115942029,0.0,1.391304347826087,0.3387916431394692,0.9420289855072463,0.21739130434782608
Original Pan Crust (Large),79.5,8.0,32,7,0,1,270,0,220,1.5,0.0,10.49,0.9696969696969697,0.0,1.2727272727272725,0.9445100354191263,1.0227272727272727,0.6818181818181818
Original Stuffed Crust (Large),88.9,7.0,31,9,1,1,370,20,220,3.5,0.0,12.49,0.9393939393939393,0.6060606060606061,1.6363636363636362,0.8264462809917354,1.4015151515151516,1.5909090909090908
Ultimate Cheesy Crust (Limited Time),98.2,10.0,31,13,0,1,400,25,270,5.0,0.0,12.49,0.7654320987654322,0.6172839506172839,1.925925925925926,0.962000962000962,1.2345679012345678,1.8518518518518516
BBQ Chicken - Small Express Hand Tossed Pizza,117.9,9.0,34,13,3,2,550,25,260,4.0,0.0,16.49,0.8717948717948719,0.6410256410256411,2.0,0.8991008991008992,1.762820512820513,1.5384615384615385
Buffalo Chicken - Small Express Hand Tossed Pizza,126.5,7.0,38,12,2,2,760,25,270,3.0,0.0,16.49,0.9382716049382717,0.6172839506172839,1.777777777777778,0.6734006734006733,2.345679012345679,1.1111111111111112
Cheese - Small Express Hand Tossed Pizza,108.8,9.0,32,12,1,2,430,25,250,4.5,0.0,16.49,0.8533333333333334,0.6666666666666667,1.92,0.9350649350649349,1.4333333333333333,1.7999999999999998
Cheese and Jalapeño - Small Express Hand Tossed Pizza,107.3,7.0,32,9,1,2,520,15,230,3.0,0.0,16.49,0.927536231884058,0.43478260869565216,1.565217391304348,0.7905138339920948,1.8840579710144927,1.3043478260869565
Chicken-Bacon Parmesan - Small Express Hand Tossed Pizza,120.4,10.0,31,13,1,2,440,30,270,4.0,0.0,16.49,0.7654320987654322,0.7407407407407407,1.925925925925926,0.962000962000962,1.3580246913580247,1.4814814814814816
Chicken Supreme - Small Express Hand Tossed Pizza,128.2,7.0,33,12,2,2,430,25,250,3.0,0.0,16.49,0.8800000000000001,0.6666666666666667,1.92,0.7272727272727273,1.4333333333333333,1.2
Ham and Pepperoni - Small Express Hand Tossed Pizza,105.3,9.0,32,11,1,2,470,20,250,4.0,0.0,15.49,0.8533333333333334,0.5333333333333333,1.7599999999999998,0.9350649350649349,1.5666666666666667,1.6
Hawaiian - Small Express Hand Tossed Pizza,113.3,7.0,33,10,3,2,430,20,240,3.0,0.0,15.49,0.9166666666666667,0.5555555555555556,1.6666666666666665,0.7575757575757576,1.4930555555555556,1.25
Hawaiian Chicken - Small Express Hand Tossed Pizza,127.7,7.0,33,13,2,2,490,25,250,3.5,0.0,16.49,0.8800000000000001,0.6666666666666667,2.08,0.7272727272727273,1.6333333333333333,1.4000000000000001
Italian Sausage - Small Express Hand Tossed Pizza,120.8,15.0,32,13,1,2,550,30,310,6.0,0.0,15.49,0.6881720430107527,0.6451612903225806,1.6774193548387097,1.2568077084206115,1.478494623655914,1.935483870967742
Meat Eater - Small Express Hand Tossed Pizza,,14.0,33,16,1,2,650,40,320,7.0,0.0,15.49,0.6875,0.8333333333333334,2.0,1.1363636363636362,1.6927083333333335,2.1875
Meat Lover's® - Small Express Hand Tossed Pizza,133.2,18.0,32,15,1,2,690,40,350,7.0,0.0,15.49,0.6095238095238096,0.7619047619047619,1.7142857142857144,1.3358070500927643,1.642857142857143,2.0
Pepperoni - Small Express Hand Tossed Pizza,102.9,9.0,31,11,1,2,430,20,250,4.0,0.0,15.49,0.8266666666666667,0.5333333333333333,1.7599999999999998,0.9350649350649349,1.4333333333333333,1.6
Pepperoni Jalapeño - Small Express Hand Tossed Pizza,111.1,9.0,32,10,1,2,560,20,250,3.5,0.0,15.49,0.8533333333333334,0.5333333333333333,1.6,0.9350649350649349,1.866666666666667,1.4000000000000001
Pepperoni Lover's® - Small Express Hand Tossed Pizza,118.3,13.0,32,13,1,2,540,35,300,6.0,0.0,15.49,0.7111111111111111,0.7777777777777778,1.7333333333333334,1.1255411255411256,1.5,2.0
Super Supreme - Small Express Hand Tossed Pizza,152.2,17.0,33,14,2,3,700,40,340,7.0,0.0,16.49,0.6470588235294118,0.7843137254901961,1.6470588235294117,1.2987012987012987,1.7156862745098038,2.0588235294117645
Supreme - Small Express Hand Tossed Pizza,129.8,12.0,32,12,2,2,500,30,290,5.0,0.0,15.49,0.735632183908046,0.6896551724137931,1.6551724137931034,1.0747872816838333,1.4367816091954022,1.7241379310344827
Ultimate Cheese Lover's® - Small Express Hand Tossed Pizza,106.7,10.0,31,12,1,2,420,25,260,4.5,0.0,15.49,0.7948717948717949,0.6410256410256411,1.8461538461538463,0.999000999000999,1.3461538461538463,1.7307692307692308
Veggie Lover's® - Small Express Hand Tossed Pizza,127.8,8.0,33,10,2,3,410,15,240,3.0,0.0,15.49,0.9166666666666667,0.4166666666666667,1.6666666666666665,0.8658008658008658,1.4236111111111112,1.25
BBQ Chicken - Small Express Thin N Crispy® Pizza,98.4,8.0,27,12,5,2,610,25,230,3.5,0.0,16.49,0.782608695652174,0.7246376811594203,2.0869565217391304,0.9034443817052513,2.210144927536232,1.5217391304347827
Buffalo Chicken - Small Express Thin N Crispy® Pizza,107.1,6.0,32,11,4,2,800,25,230,3.0,0.0,16.49,0.927536231884058,0.7246376811594203,1.9130434782608696,0.6775832862789384,2.898550724637681,1.3043478260869565
Cheese - Small Express Thin N Crispy® Pizza,98.1,8.0,27,10,4,2,520,25,220,4.0,0.0,16.49,0.8181818181818182,0.7575757575757576,1.8181818181818183,0.9445100354191263,1.96969696969697,1.8181818181818181
Chicken-Bacon Parmesan - Small Express Thin N Crispy® Pizza,113.6,11.0,26,12,3,2,540,30,250,4.5,0.0,16.49,0.6933333333333334,0.8,1.92,1.1428571428571428,1.8000000000000003,1.7999999999999998
Chicken Supreme - Small Express Thin N Crispy® Pizza,121.3,6.0,28,12,4,2,510,25,210,3.0,0.0,16.49,0.888888888888889,0.7936507936507936,2.2857142857142856,0.7421150278293135,2.0238095238095237,1.4285714285714286
Hawaiian - Small Express Thin N Crispy® Pizza,107.2,6.0,29,9,6,2,510,20,210,3.0,0.0,15.49,0.9206349206349207,0.6349206349206349,1.7142857142857144,0.7421150278293135,2.0238095238095237,1.4285714285714286
Hawaiian Chicken - Small Express Thin N Crispy® Pizza,119.8,7.0,29,12,5,2,580,25,220,3.0,0.0,16.49,0.8787878787878788,0.7575757575757576,2.1818181818181817,0.8264462809917354,2.196969696969697,1.3636363636363635
Italian Sausage - Small Express Thin N Crispy® Pizza,110.1,14.0,27,11,4,2,640,30,280,6.0,0.0,15.49,0.6428571428571429,0.7142857142857143,1.5714285714285714,1.2987012987012987,1.9047619047619047,2.142857142857143
Meat Eater - Small Express Thin N Crispy® Pizza,,14.0,25,14,2,2,640,40,280,6.0,0.0,15.49,0.5952380952380952,0.9523809523809523,2.0,1.2987012987012987,1.9047619047619047,2.142857142857143
Meat Lover's® - Small Express Thin N Crispy® Pizza,122.5,17.0,27,14,4,2,780,40,320,7.0,0.0,15.49,0.5625000000000001,0.8333333333333334,1.75,1.37987012987013,2.03125,2.1875
Pepperoni - Small Express Thin N Crispy® Pizza,95.0,10.0,27,10,3,2,550,25,230,4.0,0.0,15.49,0.782608695652174,0.7246376811594203,1.7391304347826086,1.129305477131564,1.9927536231884058,1.7391304347826086
Pepperoni Jalapeño - Small Express Thin N Crispy® Pizza,104.3,8.0,27,9,4,2,710,20,220,3.5,0.0,15.49,0.8181818181818182,0.6060606060606061,1.6363636363636362,0.9445100354191263,2.6893939393939394,1.5909090909090908
Pepperoni Lover's® - Small Express Thin N Crispy® Pizza,110.4,14.0,27,13,4,2,670,35,280,6.0,0.0,15.49,0.6428571428571429,0.8333333333333334,1.8571428571428572,1.2987012987012987,1.994047619047619,2.142857142857143
Super Supreme - Small Express Thin N Crispy® Pizza,146.7,16.0,29,13,4,2,800,40,310,6.0,0.0,16.49,0.6236559139784946,0.8602150537634409,1.6774193548387097,1.3405948889819856,2.150537634408602,1.935483870967742
Supreme - Small Express Thin N Crispy® Pizza,123.0,11.0,28,11,4,2,590,30,260,5.0,0.0,15.49,0.7179487179487181,0.7692307692307693,1.6923076923076925,1.098901098901099,1.891025641025641,1.9230769230769231
Ultimate Cheese Lover's® - Small Express Thin N Crispy® Pizza,98.1,11.0,26,11,3,2,510,25,250,5.0,0.0,15.49,0.6933333333333334,0.6666666666666667,1.7599999999999998,1.1428571428571428,1.7000000000000002,2.0
Veggie Lover's® - Small Express Thin N Crispy® Pizza,124.0,7.0,28,9,4,2,510,15,210,3.0,0.0,15.49,0.888888888888889,0.47619047619047616,1.7142857142857144,0.8658008658008658,2.0238095238095237,1.4285714285714286
Bacon Cheeseburger (w/ cheddar cheese) - Express Personal Pan Pizza®,77.6,11.0,17,8,2,1,450,20,200,4.5,0.0,12.49,0.5666666666666668,0.6666666666666667,1.6,1.4285714285714286,1.875,2.25
Beef - Express Personal Pan Pizza®,73.4,10.0,17,7,2,1,410,20,180,3.5,0.0,16.49,0.6296296296296297,0.7407407407407407,1.5555555555555556,1.4430014430014428,1.8981481481481481,1.9444444444444444
Buffalo Chicken - Express Personal Pan Pizza®,77.3,5.0,22,7,2,1,570,15,160,2.0,0.0,16.49,0.9166666666666667,0.625,1.75,0.8116883116883117,2.96875,1.25
Chicken-Bacon Parmesan - Express Personal Pan Pizza®,77.4,8.0,17,9,2,1,350,20,180,3.0,0.0,16.49,0.6296296296296297,0.7407407407407407,2.0,1.1544011544011545,1.6203703703703705,1.6666666666666667
Chicken Supreme - Express Personal Pan Pizza®,76.7,5.0,18,7,2,1,310,15,150,2.0,0.0,16.49,0.8,0.6666666666666667,1.8666666666666667,0.8658008658008658,1.7222222222222225,1.3333333333333335
Hawaiian - Express Personal Pan Pizza®,71.4,5.0,18,6,3,1,340,10,140,2.0,0.0,15.49,0.8571428571428571,0.47619047619047616,1.7142857142857144,0.9276437847866419,2.0238095238095237,1.4285714285714286
Hawaiian Chicken - Express Personal Pan Pizza®,77.3,5.0,18,8,3,1,350,15,150,2.0,0.0,16.49,0.8,0.6666666666666667,2.1333333333333333,0.8658008658008658,1.9444444444444446,1.3333333333333335
Italian Sausage - Express Personal Pan Pizza®,74.3,10.0,17,7,2,1,380,15,190,3.5,0.0,16.49,0.5964912280701755,0.5263157894736842,1.4736842105263157,1.367053998632946,1.6666666666666667,1.8421052631578945
Italian Trio - Express Personal Pan Pizza®,73.9,9.0,17,7,2,1,360,15,180,3.0,0.0,16.49,0.6296296296296297,0.5555555555555556,1.5555555555555556,1.2987012987012987,1.6666666666666667,1.6666666666666667
Meat Lover's® - Express Personal Pan Pizza®,83.4,12.0,18,9,2,1,480,25,210,4.5,0.0,15.49,0.5714285714285715,0.7936507936507936,1.7142857142857144,1.484230055658627,1.9047619047619047,2.142857142857143
Pepperoni Jalapeño - Express Personal Pan Pizza®,,6.0,17,6,2,1,350,10,150,2.0,0.0,15.49,0.7555555555555555,0.4444444444444445,1.6,1.0389610389610389,1.9444444444444446,1.3333333333333335
Pepperoni Lover's® - Express Personal Pan Pizza®,73.5,9.0,18,8,2,1,390,20,180,3.5,0.0,15.49,0.6666666666666667,0.7407407407407407,1.777777777777778,1.2987012987012987,1.8055555555555556,1.9444444444444444
Super Supreme - Express Personal Pan Pizza®,91.6,12.0,18,9,2,1,480,25,210,4.0,0.0,16.49,0.5714285714285715,0.7936507936507936,1.7142857142857144,1.484230055658627,1.9047619047619047,1.9047619047619049
Supreme - Express Personal Pan Pizza®,78.2,9.0,18,7,2,1,360,15,180,3.0,0.0,15.49,0.6666666666666667,0.5555555555555556,1.5555555555555556,1.2987012987012987,1.6666666666666667,1.6666666666666667
Veggie Lover's® - Express Personal Pan Pizza®,73.8,5.0,18,6,2,1,290,10,140,2.0,0.0,15.49,0.8571428571428571,0.47619047619047616,1.7142857142857144,0.9276437847866419,1.7261904761904765,1.4285714285714286
Express Pasta Pounder Chicken Alfredo (whole pan),,38.0,66,36,5,5,1340,80,750,11.0,0.0,7.99,0.5866666666666667,0.7111111111111111,1.92,1.3160173160173159,1.488888888888889,1.4666666666666666
Express Pasta Pounder Meaty Marinara (whole pan),,31.0,78,33,14,5,1540,70,720,13.0,1.5,7.99,0.7222222222222223,0.6481481481481481,1.8333333333333333,1.1183261183261184,1.7824074074074074,1.8055555555555554
"Bacon, Egg & Cheese Biscuit",,26.0,28,15,3,1,1300,160,410,12.0,0.0,0.60,0.4552845528455285,2.601626016260163,1.4634146341463414,1.6471333544504276,2.642276422764228,2.9268292682926833
