Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
Biscuit with Sausage,142,35,32,16,2,1,960,30,500,15,0,2.79,0.4266666666666667,0.4,1.28,1.8181818181818183,1.6,3.0
Breakfast on a Bun with Bacon,139,15,34,18,5,1,910,230,350,6,0,2.64,0.6476190476190476,4.380952380952381,2.057142857142857,1.1131725417439704,2.166666666666667,1.7142857142857144
Breakfast on a Bun with Bacon Whatameal,672,26,55,21,5,3,1410,230,540,7,0,4.24,0.6790123456790124,2.8395061728395063,1.5555555555555556,1.2506012506012505,2.175925925925926,1.2962962962962963
Breakfast on a Bun with Sausage,186,31,34,26,5,1,1100,250,520,12,0,2.64,0.43589743589743596,3.2051282051282053,2.0,1.5484515484515484,1.762820512820513,2.307692307692308
Breakfast on a Bun with Sausage Whatameal,720,42,55,28,5,3,1600,250,710,13,0,4.24,0.5164319248826291,2.347417840375587,1.5774647887323945,1.5364916773367476,1.8779342723004697,1.8309859154929577
Breakfast Platter with Bacon,265,36,36,28,3,1,1080,655,580,15,0,3.19,0.41379310344827586,7.528735632183909,1.9310344827586206,1.6121809225257502,1.5517241379310345,2.586206896551724
Breakfast Platter with Bacon Whatameal,799,47,56,30,3,3,1590,655,770,16,0,4.39,0.48484848484848486,5.670995670995671,1.5584415584415585,1.5854275594535334,1.720779220779221,2.0779220779220777
Breakfast Platter with Sausage,313,52,36,35,3,1,1270,675,740,21,0,3.19,0.32432432432432434,6.081081081081082,1.891891891891892,1.8252018252018254,1.4301801801801803,2.837837837837838
Breakfast Platter with Sausage Whatameal,846,63,56,38,3,3,1780,675,940,22,0,4.39,0.3971631205673759,4.787234042553192,1.6170212765957448,1.7408123791102514,1.5780141843971631,2.3404255319148937
Cinnamon Roll,142,10,79,8,35,3,450,30,430,4,0,9.29,1.2248062015503878,0.46511627906976744,0.7441860465116279,0.6040471156750227,0.8720930232558141,0.9302325581395349
Egg and Cheese Biscuit,154,26,32,14,2,1,1000,220,420,13,0,2.59,0.507936507936508,3.4920634920634925,1.3333333333333333,1.6079158936301794,1.9841269841269842,3.0952380952380953
