Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
Hot Honey Spicy Crispy Chicken Drumstick,57.0,13.0,8.0,9.0,3.0,1.0,590.0,40.0,180.0,2.0,0.0,0.29629629629629634,1.4814814814814814,1.875901875901876,2.7314814814814814,0.33333333333333337,$5.99
Hot Honey Spicy Crispy Chicken Thigh,97.0,27.0,15.0,13.0,4.0,2.0,1000.0,65.0,360.0,5.0,0.0,0.2777777777777778,1.2037037037037035,1.9480519480519483,2.314814814814815,0.24074074074074076,$5.99
Hot Honey Spicy Crispy Chicken Whole Wing,43.0,12.0,7.0,7.0,2.0,1.0,480.0,35.0,160.0,2.0,0.0,0.2916666666666667,1.4583333333333337,1.9480519480519483,2.5,0.2916666666666667,$2.69
BBQ Baked Beans,151.4,1.5,43.0,14.0,18.0,9.0,820.0,0.0,240.0,0.0,0.0,1.1944444444444444,0.0,0.16233766233766234,2.8472222222222223,0.3888888888888889,$3.59
Biscuit,50.4,8.0,22.0,4.0,1.0,1.0,520.0,0.0,180.0,4.5,0.0,0.8148148148148148,0.0,1.1544011544011543,2.4074074074074074,0.14814814814814814,$1.49
KFC® Cornbread Muffin,52.0,9.0,28.0,3.0,11.0,1.0,240.0,35.0,210.0,1.5,0.0,0.8888888888888891,1.1111111111111112,1.1131725417439704,0.9523809523809524,0.09523809523809523,$3.59
Macaroni & Cheese,135.0,7.0,20.0,5.0,2.0,1.0,660.0,5.0,160.0,1.5,0.0,0.8333333333333334,0.20833333333333331,1.1363636363636362,3.4375,0.20833333333333331,$3.59
Mashed Potatoes With Gravy,145.4,4.0,18.0,3.0,0.0,1.0,510.0,0.0,120.0,1.0,0.0,1.0,0.0,0.8658008658008658,3.541666666666667,0.16666666666666669,$3.59
Mashed Potatoes With Gravy (Fill Up Meal),187.0,5.0,23.0,3.0,0.0,2.0,650.0,0.0,150.0,1.5,0.0,1.022222222222222,0.0,0.8658008658008658,3.611111111111111,0.13333333333333333,$1.79
Potato Wedges,107.5,13.0,34.0,4.0,0.0,3.0,700.0,0.0,270.0,1.5,0.0,0.8395061728395061,0.0,1.2506012506012505,2.160493827160494,0.09876543209876544,$3.59
Sweet Kernel Corn,95.0,0.5,20.0,3.0,2.0,2.0,0.0,0.0,80.0,0.0,0.0,1.6666666666666667,0.0,0.16233766233766234,0.0,0.25,$3.59
BBQ Baked Beans (Family),498.6,5.0,142.0,45.0,61.0,29.0,2690.0,0.0,790.0,1.0,0.0,1.19831223628692,0.0,0.1643925694558606,2.8375527426160336,0.37974683544303794,$3.59
Coleslaw (Family),415.0,45.0,53.0,4.0,37.0,14.0,660.0,10.0,630.0,7.0,0.0,0.5608465608465609,0.1058201058201058,1.855287569573284,0.8730158730158731,0.04232804232804233,$3.59
Corn on the Cob (Family),284.0,2.0,67.0,9.0,11.0,8.0,15.0,0.0,280.0,0.0,0.0,1.5952380952380951,0.0,0.1855287569573284,0.04464285714285714,0.21428571428571427,$5.49
Green Beans (Family),342.0,0.5,17.0,5.0,3.0,10.0,1040.0,0.0,90.0,0.0,0.0,1.2592592592592593,0.0,0.14430014430014432,9.629629629629632,0.3703703703703704,$3.59
Macaroni & Cheese (Family),456.9,23.0,66.0,18.0,8.0,5.0,2230.0,10.0,540.0,6.0,0.0,0.8148148148148148,0.12345679012345677,1.1063011063011063,3.4413580246913584,0.22222222222222224,$3.59
Macaroni Salad (Family),335.0,28.0,50.0,3.0,30.0,0.0,990.0,55.0,480.0,3.5,0.0,0.6944444444444445,0.7638888888888888,1.5151515151515151,1.71875,0.04166666666666667,$1.79
Mashed Potatoes (Family),458.0,13.0,66.0,9.0,0.0,6.0,1290.0,0.0,420.0,2.5,0.0,1.0476190476190477,0.0,0.8039579468150897,2.5595238095238098,0.14285714285714288,$3.59
Mashed Potatoes With Gravy (Family),693.0,19.0,82.0,12.0,1.0,6.0,2470.0,0.0,550.0,5.0,0.0,0.993939393939394,0.0,0.8972845336481701,3.742424242424242,0.14545454545454548,$1.79
Potato Salad (Family),405.0,98.0,65.0,8.0,12.0,8.0,1010.0,80.0,1200.0,16.0,0.0,0.3611111111111112,0.4444444444444445,2.121212121212121,0.7013888888888891,0.04444444444444445,$3.59
Potato Wedges (Family),451.9,54.0,143.0,16.0,0.0,14.0,2930.0,0.0,1120.0,6.0,0.0,0.8511904761904762,0.0,1.2523191094619666,2.180059523809524,0.09523809523809523,$3.59
