Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
"Dunkaccino, Medium",,15.0,52.0,3.0,38.0,1.0,340.0,5.0,350.0,12.0,0.0,0.9904761904761904,0.09523809523809523,1.1131725417439704,0.8095238095238095,0.05714285714285715,$3.19
"Mint Hot Chocolate, Extra Large",,16.0,87.0,3.0,70.0,3.0,430.0,0.0,490.0,14.0,0.0,1.1836734693877549,0.0,0.8481314603763584,0.7312925170068028,0.040816326530612235,0
"Mint Hot Chocolate, Large",,13.0,72.0,3.0,57.0,3.0,350.0,0.0,400.0,12.0,0.0,1.2,0.0,0.8441558441558442,0.7291666666666667,0.05,0
"Oreo Hot Chocolate, Large",,10.0,88.0,6.0,70.0,3.0,500.0,0.0,460.0,8.0,0.0,1.2753623188405798,0.0,0.564652738565782,0.9057971014492754,0.08695652173913042,$2.09
"Oreo Hot Chocolate, Medium",,8.0,66.0,4.0,53.0,2.0,380.0,0.0,350.0,6.0,0.0,1.2571428571428571,0.0,0.5936920222634509,0.9047619047619048,0.0761904761904762,$1.89
"Oreo Hot Chocolate, Small",,5.0,44.0,3.0,35.0,1.0,250.0,0.0,230.0,4.0,0.0,1.2753623188405798,0.0,0.564652738565782,0.9057971014492754,0.08695652173913042,$1.59
"Oreo Hot Chocolate, XLarge",,13.0,110.0,7.0,88.0,4.0,630.0,0.0,580.0,10.0,0.0,1.264367816091954,0.0,0.5821764442454097,0.9051724137931036,0.08045977011494253,$2.29
"Original Hot Chocolate, Extra Large",,15.0,89.0,4.0,71.0,3.0,480.0,0.0,500.0,14.0,0.0,1.1866666666666668,0.0,0.7792207792207791,0.8,0.05333333333333334,0
"Original Hot Chocolate, Large",,14.0,82.0,4.0,65.0,3.0,440.0,0.0,460.0,13.0,0.0,1.1884057971014492,0.0,0.7905138339920948,0.7971014492753624,0.05797101449275361,0
"Original Hot Chocolate, Medium",,10.0,59.0,3.0,46.0,2.0,320.0,0.0,330.0,9.0,0.0,1.191919191919192,0.0,0.7870916961826053,0.8080808080808082,0.060606060606060615,0
"Salted Caramel Hot Chocolate, Extra Large",,17.0,87.0,5.0,69.0,2.0,750.0,0.0,510.0,15.0,0.0,1.1372549019607845,0.0,0.8658008658008658,1.2254901960784317,0.06535947712418301,0
"Salted Caramel Hot Chocolate, Large",,14.0,71.0,4.0,57.0,2.0,620.0,0.0,420.0,13.0,0.0,1.1269841269841272,0.0,0.8658008658008658,1.2301587301587302,0.0634920634920635,0
"Salted Caramel Hot Chocolate, Medium",,10.0,52.0,3.0,42.0,1.0,450.0,0.0,310.0,9.0,0.0,1.1182795698924732,0.0,0.8378718056137411,1.2096774193548387,0.06451612903225808,0
