Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
Banana Bread Muffin,113.0,25.0,53.0,6.0,29.0,2.0,330.0,40.0,460.0,3.5,0.0,0.7681159420289856,0.5797101449275363,1.4116318464144553,0.5978260869565217,0.08695652173913042,$0.75
Blueberry Crumb Muffin,113.0,17.0,60.0,5.0,34.0,1.0,410.0,45.0,410.0,5.0,0.0,0.975609756097561,0.7317073170731707,1.0769718086791258,0.8333333333333334,0.0813008130081301,$4.75
Brownie,86.0,17.0,51.0,5.0,32.0,1.0,125.0,30.0,370.0,6.0,0.0,0.9189189189189191,0.5405405405405406,1.1934011934011934,0.28153153153153154,0.0900900900900901,$1.10
"Brownie, Gluten Free",80.0,16.0,48.0,3.0,34.0,2.0,170.0,55.0,350.0,1.5,0.0,0.9142857142857144,1.0476190476190477,1.1873840445269015,0.4047619047619048,0.05714285714285715,$5.00
Chocolate Chunk Muffin,113.0,27.0,63.0,5.0,40.0,2.0,380.0,75.0,510.0,8.0,0.0,0.823529411764706,0.9803921568627452,1.3750954927425516,0.6209150326797386,0.06535947712418301,$4.25
Cinnamon Rolls,163.0,27.0,83.0,9.0,33.0,3.0,730.0,5.0,610.0,13.0,0.0,0.907103825136612,0.054644808743169404,1.1496700021290185,0.9972677595628416,0.09836065573770493,$6.00
Croissant,85.0,11.0,34.0,5.0,4.0,1.0,300.0,30.0,260.0,7.0,0.0,0.8717948717948719,0.7692307692307693,1.0989010989010992,0.9615384615384616,0.12820512820512822,$1.70
Triple Berry Muffin,113.0,17.0,55.0,7.0,30.0,5.0,430.0,50.0,400.0,4.5,0.0,0.9166666666666669,0.8333333333333334,1.103896103896104,0.8958333333333334,0.11666666666666667,$4.25
Beef Chili with Beans Soup,255.0,22.0,20.0,21.0,6.0,5.0,800.0,70.0,360.0,8.0,1.5,0.3703703703703704,1.2962962962962965,1.5873015873015872,1.8518518518518519,0.3888888888888889,$2.50
Black Bean Soup,255.0,1.0,39.0,12.0,6.0,15.0,860.0,0.0,210.0,0.0,0.0,1.238095238095238,0.0,0.12368583797155225,3.412698412698413,0.3809523809523809,$2.50
Broccoli Cheddar Soup,255.0,9.0,18.0,5.0,4.0,1.0,630.0,25.0,170.0,5.0,0.0,0.7058823529411765,0.9803921568627452,1.3750954927425516,3.0882352941176467,0.19607843137254904,$2.50
Creamy Chicken & Dumplings Soup,245.0,4.5,20.0,8.0,3.0,3.0,740.0,35.0,150.0,2.0,0.0,0.8888888888888891,1.5555555555555556,0.7792207792207791,4.111111111111112,0.3555555555555556,$2.50
Creamy Chicken & Wild Rice Soup,240.0,11.0,16.0,7.0,3.0,1.0,820.0,40.0,190.0,6.0,0.5,0.5614035087719298,1.4035087719298245,1.5037593984962403,3.5964912280701755,0.2456140350877193,$2.50
French Onion Soup,219.0,6.0,19.0,5.0,1.0,1.0,940.0,15.0,150.0,3.5,0.0,0.8444444444444446,0.6666666666666667,1.0389610389610389,5.222222222222221,0.22222222222222224,$6.00
Homestyle Chicken Noodle Soup,255.0,3.0,14.0,8.0,2.0,1.0,720.0,30.0,110.0,1.5,0.0,0.8484848484848484,1.818181818181818,0.7083825265643447,5.454545454545455,0.4848484848484849,$2.50
Loaded Baked Potato with Bacon Soup,255.0,13.0,15.0,5.0,4.0,1.0,800.0,35.0,210.0,7.0,0.0,0.4761904761904762,1.1111111111111112,1.6079158936301794,3.1746031746031744,0.15873015873015872,$2.50
Spicy Chicken Tortilla Soup,227.0,4.5,12.0,6.0,3.0,2.0,660.0,10.0,110.0,1.0,0.0,0.7272727272727273,0.6060606060606061,1.062573789846517,5.0,0.3636363636363637,$6.00
Tomato Basil Soup,236.0,6.0,15.0,4.0,7.0,2.0,700.0,20.0,130.0,3.5,0.0,0.7692307692307693,1.0256410256410258,1.1988011988011988,4.487179487179488,0.20512820512820515,$2.50
